16128273	ykgJ	b0288	109	945905	2367105	0,290415672	33	8,09								0,62	0,36	0,487668253
16128274	yagV					0,327135149									0,47			
16128275	yagW	b0290	547	947349	1786483	0,400232788	97	26,07							1,15	1,01	0,48	0,877409825
16128276	yagX	b0291	841	947606	1786484	0,367759815	199	56,33										
16128277	yagY	b0292	222	948806	1786485	0,349973783	75	18,44										
16128278	yagZ	b0293	195	948759	1786486	0,525174077	29	7,1							0,66		0,95	0,804860477
16128279	ykgK	b0294	196	944966	2367106	0,28698343	93	22,56										
16128280	ykgL	b0295	75	944962	2367107	0,244112961	31	9,89										
16128281	ykgM	b0296	87	944960	2367109	0,371252715	33	9,76										
16128282	eaeH	b0297	295	944957	1786488	0,387914173	84	22,43										
16128283	b0298	b0298	102	944952	1786489	0,438848547	48	12,48										
16128284	tra5_5	b0299	288	944948	1786490	0,352808877	118	25,43										
16128285	ykgA					0,291080897										0,18	0,11	0,148478241
16128286	ykgB					0,342093159										0,49		
16128287	b0302					0,297234821												
16128288	ykgI					0,303824405											0,17	
16128289	ykgC					0,321540013												
16128290	ykgD	b0305	284	945616	1786496	0,285624975	63	16,42								0,37		
16128291	ykgE	b0306	239	948438	1786497	0,367494114	74	16,87									0,74	
16128292	ykgF	b0307	475	944980	1786498	0,379124147	165	39,41								0,26	0,36	0,308583929
16128293	ykgG					0,341196092							799,04	0,025		1,53	0,62	1,075182045
16128294	b0309	b0309	70	945169	1786500	0,268573397	9	1,81										
16128295	ykgH	b0310	222	947513	1786502	0,31330858	63	15,28										
16128296	betA	b0311	556	945716	1786503	0,49789318	133	34,64							1,36	0,75	0,64	0,916180672
16128297	betB	b0312	490	947376	1786504	0,543778011	128	30,26							2,86		1,32	2,094236883
16128298	betI					0,402997391									4,67	1,88	2,82	3,124130308
16128299	betT	b0314	677	945079	1786506	0,424203811	117	24,17							2,15		1,18	1,663291231
16128300	yahA	b0315	362	947459	1786507	0,38836428	78	22,48							0,87	2,54	2,59	1,998875592
16128301	yahB	b0316	310	945278	1786508	0,39697103	77	24,39										
16128302	yahC	b0317	165	947337	1786509	0,326441077	13	1,15										
16128303	yahD	b0318	201	947681	1786511	0,340295976	43	12,84										
16128304	yahE	b0319	287	947134	1786512	0,316997023	63	16,99							0,70			
16128305	yahF	b0320	515	947298	1786513	0,458462337	135	33,05							0,58	0,58	0,33	0,497162602
16128306	yahG	b0321	472	945379	1786514	0,513345129	76	19,57										
16128307	yahH					0,25952704									1,08	0,79	1,66	1,178690001
16128308	yahI	b0323	316	944984	1786516	0,445116203	83	25,86										
16128309	yahJ	b0324	460	944976	1786517	0,4980557	122	33,32										
16128310	yahK	b0325	349	944975	1786518	0,438536189	90	25,23					1022,77	0,032	4,61	0,87	2,58	2,682356075
16128311	yahL	b0326	271	944970	1786519	0,303299696	90	24,93										
16128312	yahM					0,193297058												
16128313	yahN	b0328	223	944968	1786522	0,299925413	40	11,08										
16128314	yahO	b0329	91	944985	1786523	0,422267289	31	8,78							9,40	2,64	9,80	7,280365154
16128315	prpR	b0330	528	944987	1786524	0,382984943	167	45,46										
16128316	prpB	b0331	296	944990	1786525	0,492144983	78	21,3								0,85	0,29	0,567528642
16128317	b0332					0,270493763									0,50			
16128318	prpC	b0333	389	947528	1786527	0,508591445	104	29,89									0,35	
16128319	prpD	b0334	483	945931	1786528	0,51571578	135	33,92										
16128320	prpE	b0335	628	946891	1786529	0,424948631	158	40,67									0,23	
16128321	codB	b0336	419	944994	1786530	0,394187949	33	8,17							13,21	6,16	10,18	9,846368979
16128322	codA	b0337	427	944996	1786531	0,419812784	88	24,2	1	16,6	6	1349,73			13,11	6,66	8,48	9,417876561
16128323	cynR	b0338	299	945001	1786533	0,282830475	78	22,98							1,02	0,72	0,34	0,692853733
16128324	cynT	b0339	219	946548	1786534	0,400964986	58	16,14							0,33		0,24	0,285027468
16128325	cynS	b0340	156	948998	1786535	0,452190246	48	16,25										
16128326	cynX	b0341	384	946770	1786536	0,380954036	49	10,29										
16128327	lacA	b0342	203	945674	1786537	0,34292215	49	9,75							0,14			
16128328	lacY	b0343	417	949083	1786538	0,44046339	61	12,12										
16128329	lacZ	b0344	1024	945006	1786539	0,456467768	221	63,88									0,42	
16128330	lacI					0,390219843									1,21		0,40	0,805778809
16128331	mhpR	b0346	315	945938	1786541	0,346041056	109	29,2							2,33		1,59	1,962769418
16128332	mhpA	b0347	554	945197	1786543	0,486444533	154	47,04							0,90	1,00		0,948561672
16128333	mhpB	b0348	314	945047	1786544	0,374170331	64	19,34										
16128334	mhpC					0,490776894									0,58	0,40		0,490050998
16128335	mhpD					0,410240606									0,66			
16128336	mhpF	b0351	316	945008	1786547	0,461475497	69	14,34										
16128337	mhpE	b0352	337	945012	1786548	0,472442223	80	18,87										
16128338	mhpT					0,322910277												
16128339	yaiL					0,322634319									2,81	2,08	1,65	2,180784024
16128340	yaiM	b0355	277	944991	1786551	0,398999231	61	15,27							0,62	0,41	0,32	0,448965978
16128341	adhC	b0356	369	944988	1786552	0,572793573	82	16,4							4,71	2,71	2,64	3,353363269
16128342	yaiN					0,33781563									3,39	1,77	2,09	2,416047749
16128343	yaiO	b0358	257	945014	1786555	0,401626381	69	22,93							0,48			
16128344	b0359					0,308321144												
16128345	yi21_1	b0360	136	945025	1786557	0,252382619	46	12,56								1,17		
16128346	yi22_1	b0361	301	945203	1786558	0,290325575	121	31,49								2,28		
16128347	b0362	b0362	128	947431	1786559	0,361109145	32	7,45										
16128348	yaiP	b0363	398	945308	1786560	0,37667523	105	19,43										
16128349	yaiS					0,379524372										0,22		
16128350	tauA					0,480707064											0,32	
16128351	tauB	b0366	255	945027	1786563	0,425762764	73	22,06	0,64	18,8	1	157,94			0,90	0,93		0,914618597
16128352	tauC	b0367	275	945026	1786564	0,356629803	47	11,39							0,89	1,27	0,40	0,854187739
16128353	tauD	b0368	283	945021	1786565	0,379092976	70	19,97										
16128354	hemB					0,496220029									3,41	1,73	1,20	2,111751147
16128355	b0370					0,270751744												
16128356	yaiT	b0371	486	945020	1786569	0,482402768	41	8,27							0,37	0,40		0,382218912
16128357	tra5_1	b0372	288	945036	1786570	0,352808877	118	25,43										
16128358	b0373	b0373	102	946900	1786571	0,438848547	48	12,48										
16128359	yaiU	b0374	467	946901	1786572	0,776167882	64	16,32										
16128360	yaiV	b0375	222	946902	1786573	0,309567901	73	20,21										
16128361	yaiH	b0376	385	946904	1786574	0,409598404	93	24,82							1,36	0,52	0,49	0,79283488
16128362	sbmA	b0377	406	946884	1786575	0,445246982	65	20,56							1,05			
16128363	yaiW	b0378	364	945038	1786576	0,387103109	140	34,03										
16128364	b0379	b0379	102	945223	1786577	0,337950204	18	1,96										
16128365	b0380					0,329436557									0,96		0,47	0,710360655
16128366	ddlA	b0381	364	945313	1786579	0,446754818	79	25,43					703,15	0,022	2,17		0,58	1,373078199
16128367	yaiB	b0382	86	947709	1786581	0,340748078	30	5,95							5,56	4,26	4,18	4,665483316
16128368	phoA					0,4073335												
16128369	psiF					0,369070489									3,93	0,79	1,88	2,198609331
16128370	yaiC	b0385	371	945037	1786584	0,344264777	100	25,51										
16128371	proC	b0386	269	945034	1786585	0,484466785	58	11,62	0,86	9,7	1	402,91	1534,15	0,048	3,23	1,11	1,40	1,915864762
16128372	yaiI					0,377379558									1,75	1,04	0,67	1,152135383
16128373	aroL	b0388	174	945031	1786587	0,335987415	33	9,25							7,19	4,76	2,46	4,805649387
16128374	yaiA	b0389	63	945043	1786588	0,36738783	17	4,85							4,46	3,11	1,67	3,078289744
16128375	aroM	b0390	225	945045	1786589	0,358822703	45	11,73							1,29	0,42	0,81	0,838172736
16128376	yaiE	b0391	94	945048	1786590	0,470513087	6	2,77							7,66	4,21	3,83	5,231167844
16128377	b0392	b0392	93	945423	1786591	0,235170771	38	9,56							0,67			
16128378	yaiD	b0393	303	948585	1786592	0,525217911	104	26,28							4,70	2,86	2,29	3,283098435
16128379	yajF					0,350221381									2,11	1,11	1,44	1,550729659
16128380	b0395					0,298028113									1,53	0,59	0,75	0,954501617
16128381	araJ					0,310052956												
16128382	sbcC	b0397	1048	949076	1786597	0,396978416	271	68,23							1,29	0,54		0,91289402
16128383	sbcD	b0398	400	945049	1786598	0,407536611	85	24,71							1,64	1,37	1,03	1,344516286
16128384	phoB	b0399	229	945046	1786599	0,385100461	75	18,96							1,16		0,50	0,830363627
16128385	phoR	b0400	431	945044	1786600	0,376630047	142	41,92	0,94	9,5	2	244,15						
16128386	brnQ	b0401	439	945042	1786601	0,533522963	44	10,2							1,25	0,69	0,51	0,814253051
16128387	proY	b0402	457	945050	1786602	0,50053332	68	13,64							0,96	0,71	0,47	0,713724181
16128388	malZ	b0403	605	949131	1786604	0,40075385	162	51,04							1,25	0,81	0,40	0,821019114
16128389	yajB	b0404	193	949132	1786605	0,388597505	55	17,16							1,17	0,47	0,52	0,718687683
16128390	queA	b0405	356	944905	1786606	0,475132903	85	19,56							2,73	2,11	0,99	1,94407405
16128391	tgt	b0406	375	949130	1786607	0,525438791	122	31,22	1	7,5	3	523,12			7,02	7,76	6,27	7,017340755
16128392	yajC	b0407	110	945374	1786608	0,641322433	31	6,98							10,82	11,54	9,85	10,73790925
16128393	secD	b0408	615	949133	1786609	0,555391727	174	55,9							4,62	3,04	2,46	3,372934069
16128394	secF	b0409	323	949120	1786610	0,523124646	63	13,77							2,94	3,41	1,25	2,536203968
16128395	yajD	b0410	115	945051	1786611	0,519477622	38	7,68					415,50	0,013	3,15	2,21	1,78	2,38039021
16128396	tsx	b0411	294	946242	1786612	0,706301316	56	13,08							6,98	4,82	2,83	4,879333316
16128397	yajI					0,270951998												
16128398	ybaD	b0413	149	947437	1786615	0,48643208	68	19,37							6,93	3,04	2,44	4,135370644
16128399	ribD	b0414	367	945620	1786616	0,370260354	108	31,54							4,42	1,54	1,98	2,645218906
16128400	ribH	b0415	156	946453	1786617	0,652119403	37	10,18	1	36,5	11	5882,43	16076,61	0,503	10,83	5,54	4,72	7,02881825
16128401	nusB	b0416	139	945054	1786618	0,563055127	42	11,35					2333,19	0,073	11,38	3,30	4,88	6,52027943
16128402	thiL	b0417	325	947387	1786619	0,409112353	59	17,03							2,42	0,93	1,29	1,546439908
16128403	pgpA	b0418	172	947542	1786620	0,418338852	21	2,34							1,69	1,05	0,65	1,129557985
16128404	yajO					0,379966531							5113,83	0,16	5,47	1,12	2,18	2,925122957
16128405	dxs	b0420	620	945060	1786622	0,490816427	165	42,4							2,28	1,01	1,26	1,516968937
16128406	ispA	b0421	299	945064	1786623	0,406800742	74	19,05					287,65	0,009	5,39	2,46	3,48	3,775386812
16128407	xseB	b0422	80	945069	1786624	0,477434481	23	7,84							10,44	5,20	6,22	7,283664039
16128408	yajK	b0423	482	945067	1786625	0,554109368	169	45,62	0,96	13,5	4	458,23			3,39	1,70	1,25	2,113633514
16128409	thiJ					0,503011528									1,32	1,04	0,64	0,998879408
16128410	apbA	b0425	303	945065	1786627	0,392119878	62	14,96							3,67	1,24	1,46	2,123440248
16128411	yajQ					0,555644084									10,31	5,44	4,77	6,836600208
16128412	yajR					0,411995203												
16128413	cyoE	b0428	296	945073	1786631	0,452076968	56	7,28							5,53	4,30	2,48	4,101774852
16128414	cyoD	b0429	109	944918	1786632	0,54252489	3	1							18,62	11,51	15,07	15,06578118
16128415	cyoC	b0430	204	946897	1786633	0,598671209	19	3,38							17,92	11,98	16,81	15,57022297
16128416	cyoB	b0431	663	945615	1786634	0,591499085	81	18,85							21,22	15,95	23,80	20,32161223
16128417	cyoA	b0432	315	945080	1786635	0,506248593	64	14,83							23,87	17,37	28,41	23,216112
16128418	ampG	b0433	491	946438	1786636	0,353088695	77	22,21							1,26	0,93	0,33	0,838170814
16128419	yajG					0,547761488									9,06	7,30	4,40	6,917455136
16128420	bolA					0,321880151									4,78	3,49	2,60	3,626168409
16128421	tig	b0436	432	945081	1786640	0,782317918	159	47,16	1	55,6	87	10042,87	30906,72	0,967	12,85	14,29	9,41	12,18488127
16128422	clpP	b0437	207	945082	1786641	0,490239179	47	12,23	1	29	13	5786,68	3643,61	0,114	8,24	2,99	5,36	5,529092531
16128423	clpX	b0438	424	945083	1786642	0,590305713	137	38,55	1	24,3	26	3671,65	1022,77	0,032	5,68	3,22	2,51	3,803188999
16128424	lon	b0439	784	945085	1786643	0,563552748	295	76,24	1	10,5	7	499,84	2461,03	0,077	7,50	4,83	4,64	5,653521437
16128425	hupB	b0440	90	949095	1786644	0,628642773	41	9,24	1	33,3	10	5891,69			11,90	15,32	9,38	12,20093174
16128426	ybaU	b0441	623	946056	1786645	0,59586046	183	53,97							3,75	2,38	1,46	2,529042736
16128427	ybaV	b0442	123	945884	1786646	0,426949709	37	10,96							0,87	0,79	0,35	0,671055174
16128428	ybaW	b0443	132	945812	1786647	0,373152655	27	6,68							0,77	0,60	0,56	0,645823426
16128429	ybaX	b0444	231	947034	1786648	0,434639927	62	15,68							2,41	2,06	0,80	1,757372658
16128430	ybaE	b0445	566	949093	1786650	0,341168995	134	36,57									0,34	
16128431	cof					0,354495372									1,25			
16128432	ybaO					0,437742863									0,96		0,43	0,69396059
16128433	mdlA	b0448	590	945092	1786653	0,417925091	143	43,57							0,62	0,47	0,29	0,459384768
16128434	mdlB	b0449	593	945088	1786654	0,396972314	119	35,56							0,51	0,49	0,37	0,454973859
16128435	glnK	b0450	112	945087	1786655	0,473219146	41	13,36							1,45	1,88		1,666177467
16128436	amtB	b0451	428	945084	1786656	0,432871355	38	6,51										
16128437	tesB	b0452	286	945074	1786657	0,44082944	53	17,45							1,06	0,51	0,45	0,675122025
16128438	ybaY					0,452578002									3,10	0,77	1,12	1,661953116
16128439	ybaZ	b0454	129	945094	1786659	0,34249341	45	15,6							1,02	0,86	0,44	0,772563261
16128440	ybaA	b0456	117	948863	1786661	0,434810215	47	15,97							0,63	0,42	0,34	0,462884895
16128441	ylaB					0,34580905										0,41	0,24	0,326048208
16128442	ylaC					0,425968256										2,71	1,44	2,072699641
16128443	ylaD	b0459	183	945096	1786664	0,370856261	42	10,64	0,57	11,5	1					0,65	1,49	1,069855588
16128444	hha	b0460	72	945098	1786665	0,426737363	30	7,77							9,54	3,92	3,02	5,490547727
16128445	ybaJ	b0461	124	945106	1786666	0,348569653	32	4,87							3,86	1,09	1,20	2,049279697
16128446	acrB	b0462	1049	945108	1786667	0,542816185	203	61,34	0,8	5,4	3	213,00			5,74	3,24	2,02	3,666054388
16128447	acrA	b0463	397	945112	1786668	0,497499986	105	31,27							9,64	4,90	7,14	7,226240557
16128448	acrR	b0464	215	945516	1786669	0,3407513	70	19,74							0,90	0,88	0,32	0,700307629
16128449	aefA	b0465	1120	945132	1786670	0,462718123	311	84,55							2,14	2,00	0,62	1,583599032
16128450	ybaM	b0466	53	945144	1786672	0,427329266	19	3,69										
16128451	priC	b0467	175	945071	1786673	0,388233759	77	17,59							3,26	1,77	1,07	2,034479705
16128452	ybaN	b0468	125	945558	1786674	0,378853507	35	7,48							2,38	1,09	1,20	1,552725643
16128453	apt	b0469	183	945113	1786675	0,630925658	49	16,04	1	19,1	9	3054,57	3579,68	0,112	7,01	5,36	4,18	5,518312294
16128454	dnaX	b0470	643	945105	1786676	0,435887583	199	65,29							4,36	1,80	1,56	2,573490918
16128455	ybaB	b0471	109	945104	1786677	0,721379386	36	11,84							7,35	3,84	4,61	5,264810754
16128456	recR	b0472	201	945100	1786678	0,468978585	49	9,71							4,95	4,63	2,89	4,157104722
16128457	htpG	b0473	624	945099	1786679	0,677380883	224	73,44	1	37,5	39	2890,97	5017,95	0,157	1,55		1,21	1,38107317
16128458	adk	b0474	214	945097	1786680	0,717549826	83	25,57	1	49,5	18	3832,25	11729,85	0,367	14,33	10,84	9,74	11,63706725
16128459	hemH	b0475	320	947532	1786681	0,429379301	90	28,1							1,55	0,77		1,160914112
16128460	ybaC	b0476	319	947514	1786682	0,372672298	71	19,31							0,22			
16128461	gsk	b0477	434	946584	1786684	0,476257459	104	27,24							1,34	1,12	0,46	0,974690283
16128462	ybaL	b0478	558	946576	1786685	0,408750747	96	25,95							2,38	0,95	0,94	1,423961172
16128463	fsr	b0479	406	945119	1786686	0,368752088	54	12,31	0,22	5,4	1				0,51	0,58		0,54211634
16128464	ushA	b0480	550	947331	1786687	0,482153519	153	41,39					479,42	0,015	5,45	2,30	2,41	3,388654341
16128465	ybaK	b0481	159	947083	1786688	0,434851103	55	17,7	0,78	17	2	479,80			2,43	0,89	0,55	1,29055979
16128466	ybaP	b0482	264	945124	1786689	0,343994155	48	12,16							1,41	0,77	0,29	0,821761524
16128467	ybaQ					0,337059592									2,60	1,42	0,82	1,613606578
16128468	ybaR	b0484	834	946106	1786691	0,466706044	169	47,33							1,46	0,61	0,76	0,944074084
16128469	ybaS	b0485	310	946187	1786693	0,406638836	45	9,66							5,45		1,60	3,527877426
16128470	ybaT	b0486	430	945363	1786694	0,364183627	44	7,63							2,86		0,61	1,735178731
16128471	ybbI	b0487	135	945332	1786695	0,446487139	44	11,01							3,38		1,69	2,535957259
16128472	ybbJ	b0488	151	945126	1786696	0,323946793	27	6,65							1,75	0,57	0,84	1,050440209
16128473	ybbK	b0489	305	947257	1786697	0,50131912	97	27,82							1,97	0,93	1,17	1,353909998
16128474	ybbL	b0490	225	946990	1786698	0,344095427	58	20,94							1,36	0,71	0,55	0,873434031
16128475	ybbM					0,312276783									0,85	0,42		0,637160544
16128476	ybbN					0,486931617							4474,60	0,14	5,32	2,15	3,36	3,608462312
16128477	ybbO	b0493	269	945337	1786701	0,394686245	75	21,38							2,96	1,09	1,10	1,715363125
16128478	tesA	b0494	208	945127	1786702	0,389475626	53	21,14							3,73	2,05	1,50	2,42743722
16128479	ybbA	b0495	228	945122	1786703	0,358030815	60	20,09							1,60		0,66	1,133384664
16128480	ybbP	b0496	804	945118	1786704	0,378812242	197	45,98							1,80			
16128481	rhsD	b0497	1426	945116	1786706	0,343225281	435	131,2							0,38	0,30		0,340749402
16128482	ybbC	b0498	122	945115	1786707	0,262131742	33	7,6							0,49		0,15	0,319326255
16128483	b0499	b0499	236	945114	1786708	0,280546138	69	20,79									0,26	
16128484	ybbD	b0500	86	945133	1786709	0,256177688	8	1,28							0,11	0,11		0,107658419
16128485	b0501	b0501	63	947061	1786710	0,247847948	21	2,59										
16128486	b0502					0,383787369												
16128487	ybbB	b0503	364	947063	1786712	0,44127547	104	24,17							1,36	0,85	0,54	0,915799978
16128488	ybbS	b0504	308	945139	1786713	0,325441659	77	23,08							0,48	0,18		0,332941571
16128489	ybbT	b0505	160	945141	1786714	0,434610354	29	9,78							0,86		0,39	0,62683837
16128490	ybbU	b0506	271	945333	1786715	0,32407411	68	17,21							4,64	2,15	1,34	2,709570446
16128491	gcl	b0507	593	945394	1786717	0,5440566	129	27,62							0,30		0,22	0,262121874
16128492	gip	b0508	258	946186	1786718	0,431409195	71	16,71							0,24			
16128493	ybbQ	b0509	292	945146	1786719	0,498258641	65	15,69	0,27	7,5	1							
16128494	ybbV	b0510	92	945145	1786720	0,205075916	46	11,43										
16128495	ybbW					0,409272835												
16128496	ybbX	b0512	453	945134	1786722	0,6682191	134	36,89							0,41	0,19		0,300445851
16128497	ybbY					0,336938353									0,22			
16128498	ybbZ	b0514	381	945129	1786724	0,402393222	61	16,84							0,91			
16128499	ylbA	b0515	261	945149	1786725	0,488354148	41	11,31								0,32	0,33	0,322773466
16128500	ylbB	b0516	411	945150	1786726	0,414141903	100	29,37								0,75	0,68	0,71403262
16128501	ylbC	b0517	349	948342	1786727	0,371751323	77	22,32										
16128502	fdrA	b0518	555	946298	1786729	0,369318698	90	20,08							0,60			
16128503	ylbE	b0519	333	945395	1786730	0,486452644	69	20,58										
16128504	ylbF	b0520	271	945195	1786731	0,319896484	62	15,08										
16128505	arcC	b0521	297	944972	1786732	0,361728681	64	20,55										
16128506	purK	b0522	355	945153	1786733	0,488701773	72	21,46	0,79	3,9	3	601,22			6,35	3,27	1,88	3,832668229
16128507	purE	b0523	169	949031	1786734	0,548206211	38	10,75	0,97	11,2	6	2947,32	3867,34	0,121	9,72	4,01	4,42	6,051332627
16128508	ybbF	b0524	240	949053	1786735	0,409030039	66	17,93	0,24	10	1				3,23	1,93	1,41	2,189032752
16128509	ppiB	b0525	164	949038	1786736	0,740262837	46	12,57	1	25,6	11	4763,98	9236,86	0,289	16,11	15,54	10,24	13,96341734
16128510	cysS	b0526	461	946969	1786737	0,57554326	131	35	0,24	3,9	1				2,84	1,32	0,93	1,696838009
16128511	ybcI	b0527	173	945155	1786738	0,321198912	38	9,99										
16128512	ybcJ					0,52202256												
16128513	folD	b0529	288	945221	1786741	0,488429049	74	16,92							6,58	2,85	3,29	4,239030894
16128514	sfmA					0,33400366												
16128515	sfmC	b0531	230	945367	1786743	0,293789146	65	25,3	0,47	22,6	2							
16128516	sfmD	b0532	867	945160	1786744	0,328379896	167	48,03										
16128517	sfmH	b0533	325	945407	1786745	0,34889611	36	8,95										
16128518	sfmF	b0534	171	944977	1786746	0,283289236	26	4,36										
16128519	fimZ	b0535	210	947079	1786747	0,282339167	64	17,46										
16128520	intD	b0537	387	947162	1786748	0,288411467	193	42,59							0,91			
16128521	b0538	b0538	186	945299	1786749	0,289989564	64	14,12										
16128522	b0539	b0539	87	947902	1786750	0,413554556	28	10,84								0,51		
16128523	b0540	b0540	102	945759	1786752	0,438848547	48	12,48										
16128524	tra5_2	b0541	288	947988	1786753	0,352808877	118	25,43										
16128525	b0542					0,227207826											0,39	
16128526	emrE	b0543	110	948442	1786755	0,257268514	8	1,83							0,62	0,47	0,20	0,430097454
16128527	ybcK	b0544	508	945166	1786756	0,224181049	191	48,4								0,11		
16128528	ybcL	b0545	183	945165	1786757	0,317579791	31	7,1							0,30	0,22		0,260807006
16128529	ybcM	b0546	265	945163	1786758	0,224114149	90	14,69							0,80	0,30	0,19	0,432146185
16128530	ybcN	b0547	151	945162	1786759	0,470471117	47	12,3										
16128531	ninE	b0548	56	945151	1786760	0,258272547	26	4,67										
16128532	ybcO	b0549	96	945147	1786761	0,433369514	32	4,96							0,95	1,05	0,33	0,774317251
16128533	rus	b0550	120	945174	1786762	0,454888122	50	14,4										
16128534	ybcQ	b0551	127	945177	1786763	0,379829703	34	8,96	0,33	29,1	1							
16128535	trs5_2	b0552	338	946163	1786764	0,396422009	118	27,04										
16128536	nmpC	b0553	375	946786	1786765	0,602368312	103	28,43							19,25	13,81	26,09	19,71484496
16128537	ybcR	b0554	71	947545	1786767	0,365863022	21	1,97							0,24		0,12	0,180160662
16128538	ybcS	b0555	165	947539	1786768	0,378692107	62	13,97							0,64	0,54	0,29	0,489413032
16128539	ybcT	b0556	153	945929	1786769	0,394441931	66	16,17							0,32			
16128540	ybcU	b0557	97	948980	1786770	0,412024296	24	4,91							4,86	3,45	2,60	3,636532667
16128541	ybcV					0,263459344										0,08		
16128542	ybcW	b0559	68	945175	1786772	0,412416462	20	7,23							0,31	0,35		0,329398065
16128543	nohB	b0560	181	945172	1786773	0,378745552	63	18,58										
