Merge ID	Masuda2009_fin2	Wang2007_fin	Wang2007_noglucose_fin	Oberto2009_fin	Wei2001_fin	mRNA_Taniguchi_fin	OurStudy_Feb2011_Common	# Studies	TableS3_K12_ProteomeV13 Duplicates	Entry name (Uniprot)	mRNA	ABS_CALL	ABS_CALL	ABS_CALL	ABS_CALL	ABS_CALL	A (mRNA per cell cycle)_RNAseq	Localization
P0ABY7	0	1	1	1	0	1	1	5	A	FLHC_ECOLI			2	2	2		4.125375966	A
P0AC16	0	1	1	1	0	0	1	4	A	FOLB_ECOLI			2	2	2			A
P0AC62	1	1	1	1	0	0	1	5	A	GLRX3_ECOLI	5.67	2	2	2	2			A
P0ACA7	1	1	1	1	0	1	1	6	A	YLIJ_ECOLI	0.92	1	2	2	2			A
P0ACG1	1	1	1	1	0	0	1	5	A	STPA_ECOLI	1.93	2	2	0	2			A
P0ACG8	0	1	1	1	0	1	1	5	A	HSLR_ECOLI			2	2	2			A
P0ACL5	0	1	1	1	1	0	1	5	A	GLCC_ECOLI			2	2	0	0		A
P0ACN4	1	1	1	1	0	0	1	5	A	ALLR_ECOLI	1	1	2	2	2			A
P0ACP1	1	1	1	1	0	1	1	6	A	FRUR_ECOLI	0.51	1	2	2	2		2.924881189	A
P0ACP7	1	1	1	1	0	0	1	5	A	PURR_ECOLI	1	1	2	2	2			A
P0ACQ0	0	1	1	1	0	0	1	4	A	RBSR_ECOLI			2	2	2			A
P0ACR9	1	1	1	1	0	0	1	5	A	MPRA_ECOLI	1.29	1	2	2	2			A
P0ACU5	0	1	1	1	0	1	1	5	A	FABR_ECOLI			2	2	2			A
P0ACU7	1	1	1	1	0	1	1	6	A	YJDC_ECOLI	0.33	1	2	2	2		4.684826118	A
P0ACW6	1	1	1	1	0	0	1	5	A	YDCH_ECOLI	1.73	2	0	2	2			A
P0ACX3	0	1	1	1	0	1	1	5	A	YDHR_ECOLI			2	2	2			A
P0ACZ4	1	1	1	1	1	0	1	6	A	EVGA_ECOLI	0.51	1	2	2	2	0		A
P0AD21	0	1	1	1	0	0	1	4	A	YEJG_ECOLI			2	2	2			A
P0AD49	1	1	1	1	0	1	1	6	A	RAIA_ECOLI	16.89	2	2	2	2			A
P0ADG4	1	1	1	1	0	0	1	5	A	SUHB_ECOLI	0.33	1	0	0	0			A
P0ADK6	0	1	1	1	0	1	1	5	A	YIBA_ECOLI			2	2				A
P0ADK8	1	1	1	1	0	1	1	6	A	YIBL_ECOLI	0.92	1	2	2	2		5.343421396	A
P0ADU2	1	1	1	1	0	0	1	5	A	YGIN_ECOLI	0.71	1	2	2	2			A
P0ADZ0	1	1	1	1	0	0	1	5	A	RL23_ECOLI	9.98	2	2	2	2			A
P0AEH3	0	1	1	1	0	1	1	5	A	ELAA_ECOLI			2	2	2		3.797671114	A
P0AEK2	0	0	1	1	0	0	1	3	A	FABG_ECOLI				2	2			A
P0AES6	1	1	1	1	1	1	1	7	A	GYRB_ECOLI	5.12	2	2	2	2	0		A
P0AEW9	0	1	1	1	0	1	1	5	A	K1PF_ECOLI			2	2	2		1.11744857	A
P0AF90	1	1	1	1	0	1	1	6	A	YJGD_ECOLI	2.69	2	2	2	2			A
P0AFH0	0	1	1	1	0	1	1	5	A	OGT_ECOLI			0	0	2		0.977181047	A
P0AFP4	0	1	1	1	0	1	1	5	A	YBBO_ECOLI			2	2	2		1.463157289	A
P0AG18	1	1	1	1	1	0	1	6	A	PUR6_ECOLI	3.85	2	0	0	0	0		A
P0AG20	1	1	1	1	0	0	1	5	A	RELA_ECOLI	0.26	1	2	2	2			A
P0AG48	1	1	1	1	0	0	1	5	A	RL21_ECOLI	6.88	2	2	2	2			A
P0AG51	1	1	1	1	0	0	1	5	A	RL30_ECOLI	7.55	2	2	2	2			A
P0AG67	1	1	1	1	0	0	1	5	A	RS1_ECOLI	14	2	2	2	2			A
P0AGE9	1	1	1	1	0	0	1	5	A	SUCD_ECOLI	8	2	2	2	2			A
P0AGJ9	1	1	1	1	0	0	1	5	A	SYY_ECOLI	3.62	2	2	2	2			A
P0AGK4	1	1	1	1	0	1	1	6	A	YHBY_ECOLI	0.31	1	2	2	2		38.14435461	A
P0C018	1	1	1	1	0	0	1	5	A	RL18_ECOLI	9.88	2	2	2	2			A
P0C0L9	1	1	1	1	0	0	1	5	A	ISCX_ECOLI	4.43	2	2	2	2			A
P0C8J6	1	1	1	1	0	1	1	6	A	GATY_ECOLI	26.98	2	2	2	2		25.95754551	A
P0C8J8	1	1	1	1	0	1	1	6	A	GATZ_ECOLI	18.75	2	2	2	2		8.86487608	A
P10371	0	1	1	1	0	0	1	4	A	HIS4_ECOLI			2	2	2			A
P10902	0	1	1	1	0	0	1	4	A	NADB_ECOLI			2	2	2			A
P11664	0	1	1	1	0	0	1	4	A	YGGC_ECOLI			2	2	2			A
P13445	0	1	1	1	0	0	1	4	A	RPOS_ECOLI			2	2	2			A
P13669	1	1	1	1	1	0	1	6	A	MNGR_ECOLI	0.28	1	2	2	2	0		A
P14375	0	1	1	1	0	0	1	4	A	ZRAR_ECOLI			2	2	2			A
P14900	1	1	1	1	0	0	1	5	A	MURD_ECOLI	1.11	1	2	2	2			A
P15005	1	1	1	1	0	1	1	6	A	MCRB_ECOLI	0.43	1	2	2	2			A
P15082	0	1	1	1	0	0	1	4	A	SRLR_ECOLI			2	2	2			A
P16690	0	1	1	1	0	1	1	5	A	PHNN_ECOLI			2	2	2			A
P17117	1	1	1	1	0	0	1	5	A	NFSA_ECOLI	0.67	1	2	2	2			A
P17169	1	1	1	1	0	0	1	5	A	GLMS_ECOLI	2.14	2	2	2	2			A
P17445	1	1	1	1	0	0	1	5	A	BETB_ECOLI		1	2	2	0			A
P17446	0	1	1	1	1	0	1	5	A	BETI_ECOLI			2	2	0	0		A
P17846	0	1	1	1	0	0	1	4	A	CYSI_ECOLI			2	2				A
P18811	0	1	1	1	0	0	1	4	A	MALI_ECOLI			2	2	2			A
P19317	0	1	1	1	0	1	1	5	A	NARW_ECOLI			2	0	0			A
P19636	0	1	1	1	0	0	1	4	A	EUTC_ECOLI			2	2	0			A
P20605	0	1	1	1	1	0	1	5	A	FIC_ECOLI			2	2		0		A
P21507	1	1	1	1	0	0	1	5	A	SRMB_ECOLI	1.44	1	2	2	2			A
P21515	0	1	1	1	0	0	1	4	A	ACPH_ECOLI			2	2				A
P22186	0	1	1	1	0	1	1	5	A	MRAZ_ECOLI			2	2	2			A
P22188	1	1	1	1	0	1	1	6	A	MURE_ECOLI	0.41	1	2	2	2		1.238121781	A
P22564	1	1	1	1	0	0	1	5	A	RIHC_ECOLI	1.59	2	0	2	2			A
P23305	1	1	1	1	0	1	1	6	A	YIGA_ECOLI	0	0	2	2	2		4.909489114	A
P23869	1	1	1	1	0	1	1	6	A	PPIB_ECOLI	6.14	2	2	2	2		17.01048929	A
P23874	0	1	1	1	0	1	1	5	A	HIPA_ECOLI			2	2	2		0.915922521	A
P24202	0	1	1	1	0	1	1	5	A	MRR_ECOLI			2	2	2		1.471636103	A
P24203	1	1	1	1	0	1	1	6	A	YJIA_ECOLI	1.67	2	2	2	2		1.266956346	A
P24215	1	1	1	1	0	0	1	5	A	UXUA_ECOLI		1	2	2	2			A
P24242	0	1	1	1	0	0	1	4	A	ASCG_ECOLI			2	1				A
P24251	1	1	1	1	0	0	1	5	A	CRL_ECOLI	1.44	1	2	2	2			A
P24255	0	1	1	1	0	1	1	5	A	RP54_ECOLI			2	2	2		3.140466104	A
P25397	1	1	1	1	1	1	1	7	A	TEHB_ECOLI	0.95	1	2	2	2	0		A
P25516	1	1	1	1	0	0	1	5	A	ACON1_ECOLI	1	1	2	2	2			A
P25524	1	1	1	1	0	0	1	5	A	CODA_ECOLI	3	2	2	2				A
P25526	1	1	1	1	0	1	1	6	A	GABD_ECOLI	8.84	2	2	2	0			A
P25553	1	1	1	1	0	1	1	6	A	ALDA_ECOLI	5.19	2	2	2	2		6.384343619	A
P25740	1	1	1	1	0	0	1	5	A	RFAG_ECOLI	0.33	1	2	2	2			A
P25741	1	1	1	1	0	0	1	5	A	RFAP_ECOLI	0.67	1	2	2	2			A
P25742	0	1	1	1	0	0	1	4	A	RFAQ_ECOLI			2	2	2			A
P26281	0	1	1	1	0	0	1	4	A	HPPK_ECOLI			2	2	2			A
P26602	1	1	1	1	0	1	1	6	A	UBIC_ECOLI	1	1	2	2	2		5.37827331	A
P26646	1	1	1	1	0	0	1	5	A	YHDH_ECOLI	1.65	2	2	2	2			A
P27111	0	1	1	1	0	0	1	4	A	CYNR_ECOLI			2	2				A
P27128	0	1	1	1	0	0	1	4	A	RFAI_ECOLI			2	2	2			A
P27240	0	1	1	1	1	0	1	5	A	RFAY_ECOLI			2	2	2	0		A
P27247	0	1	1	1	0	1	1	5	A	PLSX_ECOLI			2	2	2		10.55543684	A
P27248	1	1	1	1	0	1	1	6	A	GCST_ECOLI	3	2	2	2	2		1.254846917	A
P27859	0	1	1	1	0	0	1	4	A	TATD_ECOLI			2	2	2			A
P28304	1	1	1	1	0	1	1	6	A	QOR_ECOLI	0.53	1	2	2	2		2.976157806	A
P28630	0	1	1	1	0	0	1	4	A	HOLA_ECOLI			2	2	2			A
P28631	0	1	1	1	1	1	1	6	A	HOLB_ECOLI			2	0	0	0	1.482548619	A
P28632	0	1	1	1	0	1	1	5	A	HOLD_ECOLI			2	2				A
P30125	0	1	1	1	0	0	1	4	A	LEU3_ECOLI			2	2	0			A
P30744	1	1	1	1	0	0	1	5	A	SDHM_ECOLI	9.92	2	2	0	2			A
P31057	1	1	1	1	0	0	1	5	A	PANB_ECOLI	2.02	2	2	2	2			A
P31460	0	1	1	1	0	0	1	4	A	DGOR_ECOLI			1	2				A
P31467	0	1	1	1	0	0	1	4	A	YIEH_ECOLI			2	2	2			A
P31473	1	1	1	1	0	1	1	6	A	RAVA_ECOLI	1.45	1	2	2	2		2.528612877	A
P31806	0	1	1	1	0	0	1	4	A	YJEF_ECOLI			2	2	2			A
P32141	0	1	1	1	0	0	1	4	A	YIHT_ECOLI			2	2	2			A
P32144	1	1	1	1	0	0	1	5	A	YIHW_ECOLI	1.27	1	2	2	2			A
P32685	0	1	1	1	0	0	1	4	A	YJBD_ECOLI			2	2	2			A
P33029	0	1	1	1	0	0	1	4	A	YEIQ_ECOLI			1	2				A
P33030	1	1	1	1	0	0	1	5	A	YEIR_ECOLI		1	2	0	2			A
P33221	1	1	1	1	0	0	1	5	A	PURT_ECOLI	1	1	1	0	0			A
P33346	0	1	1	1	0	0	1	4	A	YEHI_ECOLI			2	1	0			A
P33595	0	1	1	1	0	0	1	4	A	SGRR_ECOLI			2	2	2			A
P36677	0	1	1	1	0	0	1	4	A	YHDN_ECOLI			2	2	2			A
P37005	0	1	1	1	0	0	1	4	A	LAST_ECOLI			2	2	2			A
P37330	1	1	1	1	0	1	1	6	A	MASZ_ECOLI	8.77	2	2	2	2			A
P37613	0	1	1	1	0	0	1	4	A	YHHK_ECOLI			2	2				A
P37745	1	1	1	1	0	0	1	5	A	RFBC_ECOLI	1.05	1	2	2	2			A
P37750	1	1	1	1	0	0	1	5	A	WBBJ_ECOLI	1.54	1	2	2	2			A
P37759	1	1	1	1	0	0	1	5	A	RFBB_ECOLI	1.14	1	2	2	2			A
P37760	1	1	1	1	0	1	1	6	A	RFBD_ECOLI	1.61	2	2	2	2		6.254310572	A
P37906	0	1	1	1	0	0	1	4	A	PUUB_ECOLI			0	2	0			A
P39160	1	1	1	1	0	0	1	5	A	UXUB_ECOLI	0.31	1	2	2	2			A
P39161	0	1	1	1	0	0	1	4	A	UXUR_ECOLI			0	2	0			A
P39208	0	1	1	1	1	0	1	5	A	IDNK_ECOLI			2	2	2	0		A
P39280	0	1	1	1	0	0	1	4	A	YJEK_ECOLI			2	2	2			A
P39334	1	1	1	1	0	0	1	5	A	YJGJ_ECOLI	0.18	0	1	0	0			A
P39343	0	1	1	1	0	0	1	4	A	IDNR_ECOLI			2	0	2			A
P39353	1	1	1	1	1	0	1	6	A	YJHC_ECOLI	1	1	2	2	2	0		A
P39362	0	1	1	1	0	1	1	5	A	SGCE_ECOLI			2	0	0			A
P39363	0	1	1	1	0	0	1	4	A	SGCA_ECOLI			2	2	2			A
P39367	0	1	1	1	0	1	1	5	A	YJHP_ECOLI			2	2	2			A
P39377	1	1	1	1	0	0	1	5	A	IADA_ECOLI	0.55	1	2	0	2			A
P39384	0	1	1	1	0	0	1	4	A	YJIM_ECOLI			2	2	2			A
P41407	1	1	1	1	1	0	1	6	A	AZOR_ECOLI	0.63	1	2	0	2	0		A
P42597	0	1	1	1	0	0	1	4	A	YGJP_ECOLI			2	2	2			A
P42641	1	1	1	1	0	1	1	6	A	OBG_ECOLI	0.22	0	2	2	2			A
P45530	0	1	1	1	0	1	1	5	A	TUSB_ECOLI			2	2	2		1.518632001	A
P45552	0	1	1	1	0	0	1	4	A	YHFZ_ECOLI			0	2				A
P46068	0	1	1	1	1	0	1	5	A	DSDC_ECOLI			0	0	2	0		A
P50457	0	1	1	1	0	0	1	4	A	PUUE_ECOLI			1	2	0			A
P52045	0	1	1	1	0	0	1	4	A	MMCD_ECOLI			2	2	2			A
P52060	0	1	1	1	0	0	1	4	A	YGGU_ECOLI			2	2	2			A
P52096	0	1	1	1	0	1	1	5	A	YAER_ECOLI			2	2	2		0.533696702	A
P52598	0	1	1	1	0	0	1	4	A	YGBI_ECOLI			2	2	2			A
P60240	1	1	1	1	0	1	1	6	A	RAPA_ECOLI	0.47	1	2	2	2		1.464897964	A
P62399	1	1	1	1	0	0	1	5	A	RL5_ECOLI	7.76	2	2	2	2			A
P64483	1	1	1	1	0	0	1	5	A	YEAK_ECOLI	0.49	1	2	2	2			A
P67603	0	1	1	1	0	0	1	4	A	YQFB_ECOLI			2	2	2			A
P68206	0	1	1	1	0	1	1	5	A	YJBJ_ECOLI			2	2	2			A
P68679	1	1	1	1	0	0	1	5	A	RS21_ECOLI	3.66	2	2	2	2			A
P68919	1	1	1	1	0	0	1	5	A	RL25_ECOLI	4	2	2	2	2			A
P69222	1	1	1	1	0	1	1	6	A	IF1_ECOLI	2	2	2	2	2		50.26351192	A
P69913	1	1	1	1	0	1	1	6	A	CSRA_ECOLI	11.23	2	2	2	2		77.996549	A
P75746	0	1	1	1	0	0	1	4	A	YBGL_ECOLI			2	0				A
P75767	0	1	1	1	0	0	1	4	A	YBHK_ECOLI			2	2	2			A
P75782	1	1	1	1	0	1	1	6	A	RLMF_ECOLI		1	0	2			1.706124859	A
P75821	0	1	1	1	0	0	1	4	A	YBJS_ECOLI			2	0				A
P75913	1	1	1	1	0	1	1	6	A	GHRA_ECOLI		1	2	2	2		2.997172631	A
P75989	0	1	1	1	0	1	1	5	A	YCGE_ECOLI			2	2	2		7.976036793	A
P75990	0	1	1	1	0	1	1	5	A	YCGF_ECOLI			2	2				A
P76014	1	1	1	1	0	0	1	5	A	DHAL_ECOLI	0.23	0	2	2	2			A
P76016	0	1	1	1	0	0	1	4	A	DHAR_ECOLI			2	2	2			A
P76035	0	1	1	1	0	0	1	4	A	YCIW_ECOLI			2	2				A
P76038	0	1	1	1	0	0	1	4	A	PUUD_ECOLI			2	2	0			A
P76104	1	1	1	1	0	1	1	6	A	YDCP_ECOLI		1	2	2			1.750395533	A
P76112	0	1	1	1	0	0	1	4	A	YNCA_ECOLI			2	2	2			A
P76113	0	1	1	1	0	1	1	5	A	YNCB_ECOLI			0	2	2			A
P76129	0	1	1	1	0	0	1	4	A	DOS_ECOLI			2	0	0			A
P76217	0	1	1	1	0	0	1	4	A	ASTD_ECOLI			2	2	0			A
P76270	1	1	1	1	0	0	1	5	A	YEBR_ECOLI	0.68	1	2	2	2			A
P76536	1	1	1	1	0	0	1	5	A	YFEX_ECOLI		1	2	2	2			A
P76569	1	1	1	1	0	0	1	5	A	YFGD_ECOLI	0.87	1	2	2	2			A
P76621	1	1	1	1	0	0	1	5	A	CSID_ECOLI		1	0	2	0			A
P77044	0	1	1	1	0	0	1	4	A	MHPC_ECOLI			2	0				A
P77171	1	1	1	1	0	1	1	6	A	YDCI_ECOLI		1	2	2	0		2.759114729	A
P77182	1	1	1	1	0	0	1	5	A	MNMC_ECOLI	1.42	1	0	0	0			A
P77187	0	1	1	1	0	0	1	4	A	YAHF_ECOLI			2	2	0			A
P77295	0	1	1	1	0	1	1	5	A	YGAV_ECOLI			0	2	0			A
P77301	0	1	1	1	0	1	1	5	A	YBAP_ECOLI			2	2	2		3.387140609	A
P77357	0	1	1	1	0	0	1	4	A	ABGA_ECOLI			0	0	2			A
P77395	1	1	1	1	0	1	1	6	A	YBBN_ECOLI	3.83	2	2	2	2		1.626461995	A
P77425	0	1	1	1	0	1	1	5	A	ALLC_ECOLI			2	2	2		0.098142853	A
P77433	0	1	1	1	0	0	1	4	A	YKGG_ECOLI			2	2	2			A
P77536	0	1	1	1	0	0	1	4	A	YKGF_ECOLI			2	2				A
P77608	0	1	1	1	0	0	1	4	A	MHPD_ECOLI			2	0	0			A
P77649	0	1	1	1	0	0	1	4	A	YDIU_ECOLI			2	2	2			A
P77668	0	1	1	1	0	0	1	4	A	HYFI_ECOLI			2	2	2			A
P77674	0	1	1	1	0	0	1	4	A	ABDH_ECOLI			0	2	0			A
P77712	0	1	1	1	0	0	1	4	A	TESC_ECOLI			2	2	0			A
P77718	1	1	1	1	0	0	1	5	A	THII_ECOLI	0.22	0	2	2	2			A
P77736	0	1	1	1	0	0	1	4	A	YAHD_ECOLI			0	2	0			A
P77744	0	1	1	1	0	0	1	4	A	ABGR_ECOLI			0	0	2			A
P78061	0	1	1	1	0	0	1	4	A	PUUA_ECOLI			2	2	0			A
Q46861	0	1	1	1	0	0	1	4	A	YGIQ_ECOLI			2	2	2			A
Q46868	1	1	1	1	0	0	1	5	A	YQIC_ECOLI		1	2	2	2			A
Q47141	0	1	1	1	0	0	1	4	A	HCAR_ECOLI			0	2				A
Q47149	0	1	1	1	0	0	1	4	A	YAFQ_ECOLI			2	2	2			A
Q47150	0	1	1	1	1	1	1	6	A	DINJ_ECOLI			2	2	2	0	6.046147958	A
P06966	0	1	1	1	0	0	1	4	A	DICA_ECOLI			2	2	2			A
P0A8A0	1	1	1	1	0	1	1	6	A	YEBC_ECOLI	2	2	2	2	2		3.81957722	A
P0A8A2	1	1	1	1	0	1	1	6	A	YEEN_ECOLI	1.44	1	2	2	2			A
P0A8P6	1	1	1	1	0	0	1	5	A	XERC_ECOLI	1	1	2	2	2			A
P0A8P8	0	1	1	1	1	0	1	5	A	XERD_ECOLI			2	2	2	0		A
P0ADP0	1	1	1	1	0	0	1	5	A	YIGB_ECOLI	0	0	2	2	2			A
P0CG19	1	1	1	1	0	0	1	5	A	RNPH_ECOLI	0.62	1	2	0				A
P42906	0	1	1	1	1	0	1	5	A	AGAA_ECOLI			2	2	2	0		A
P64526	0	1	1	1	0	0	1	4	A	YEEW_ECOLI			2	2	2			A
P76165	0	1	1	1	0	0	1	4	A	YDFX_ECOLI			2	0				A
P77601	0	1	1	1	0	0	1	4	A	YKGA_ECOLI			2	2	2			A
P16917	0	1	1	1	0	0	1	4	A	RHSB_ECOLI			2	2				A
P77634	0	1	1	1	0	0	1	4	A	YBCM_ECOLI			0	2				A
