Merge ID	OurStudy_Feb2011CEPNonDet_BL21	OurStudy_Feb2011CEPNonDet	TableS4_BL21_DE3_ProteomeV8	TableS6_MatchingK12_BL21(DE3)_V2	# Studies	OurStudy_Feb2011CEPNonDet_BL21 Duplicates	OurStudy_Feb2011CEPNonDet Duplicates	TableS4_BL21_DE3_ProteomeV8 Duplicates	TableS6_MatchingK12_BL21(DE3)_V2 Duplicates	K12 Entry name (Uniprot)	BL21(DE3) Entry name (Uniprot)	Merge ID	OurStudy_Feb2011_Common	K12 Entry name (Uniprot)	Category	BL21(DE3) Entry name (Uniprot)
YIAU_ECOLI	1	1	1	1	4	1	1	1	1	YIAU_ECOLI	C6EE91_ECOBD	YIAU_ECOLI		YIAU_ECOLI	B	C6EE91_ECOBD
YIAT_ECOLI	1	1	1	1	4	1	1	1	1	YIAT_ECOLI	C6EE92_ECOBD	YIAT_ECOLI		YIAT_ECOLI	F3	C6EE92_ECOBD
YIAO_ECOLI	1	1	1	1	4	1	1	1	1	YIAO_ECOLI	C6EEA0_ECOBD	YIAO_ECOLI		YIAO_ECOLI	G	C6EEA0_ECOBD
YIAN_ECOLI	1	1	1	1	4	1	1	1	1	YIAN_ECOLI	C6EEA1_ECOBD	YIAN_ECOLI		YIAN_ECOLI	B	C6EEA1_ECOBD
YIAM_ECOLI	1	1	1	1	4	1	1	1	1	YIAM_ECOLI	C6EEA2_ECOBD	YIAM_ECOLI		YIAM_ECOLI	B	C6EEA2_ECOBD
YIAH_ECOLI	1	1	1	1	4	1	1	1	1	YIAH_ECOLI	C6EEB7_ECOBD	YIAH_ECOLI		YIAH_ECOLI	B	C6EEB7_ECOBD
YIAB_ECOLI	1	1	1	1	4	1	1	1	1	YIAB_ECOLI	C6EEB5_ECOBD	YIAB_ECOLI		YIAB_ECOLI	B	C6EEB5_ECOBD
YIAA_ECOLI	1	1	1	1	4	1	1	1	1	YIAA_ECOLI	C6EEB6_ECOBD	YIAA_ECOLI		YIAA_ECOLI	B	C6EEB6_ECOBD
YHJY_ECOLI	1	1	1	1	4	1	1	1	1	YHJY_ECOLI	C6EED3_ECOBD	YHJY_ECOLI		YHJY_ECOLI	H	C6EED3_ECOBD
YHJX_ECOLI	1	1	1	1	4	1	1	1	1	YHJX_ECOLI	C6EED4_ECOBD	YHJX_ECOLI		YHJX_ECOLI	B	C6EED4_ECOBD
YHJV_ECOLI	1	1	1	1	4	1	1	1	1	YHJV_ECOLI	C6EEE1_ECOBD	YHJV_ECOLI		YHJV_ECOLI	B	C6EEE1_ECOBD
YHJT_ECOLI	1	1	1	1	4	1	1	1	1	YHJT_ECOLI	C6EEE6_ECOBD	YHJT_ECOLI		YHJT_ECOLI	B	C6EEE6_ECOBD
YHJS_ECOLI	1	1	1	1	4	1	1	1	1	YHJS_ECOLI	C6EEE7_ECOBD	YHJS_ECOLI		YHJS_ECOLI	B	C6EEE7_ECOBD
YHJE_ECOLI	1	1	1	1	4	1	1	1	1	YHJE_ECOLI	C6EEG0_ECOBD	YHJE_ECOLI		YHJE_ECOLI	B	C6EEG0_ECOBD
YHJA_ECOLI	1	1	1	1	4	1	1	1	1	YHJA_ECOLI	C6EEG5_ECOBD	YHJA_ECOLI		YHJA_ECOLI	E	C6EEG5_ECOBD
YHIN_ECOLI	1	1	1	1	4	1	1	1	1	YHIN_ECOLI	C6EEJ3_ECOBD	YHIN_ECOLI		YHIN_ECOLI	B	C6EEJ3_ECOBD
YHIM_ECOLI	1	1	1	1	4	1	1	1	1	YHIM_ECOLI	C6EEJ4_ECOBD	YHIM_ECOLI		YHIM_ECOLI	B	C6EEJ4_ECOBD
YHID_ECOLI	1	1	1	1	4	1	1	1	1	YHID_ECOLI	C6EEH7_ECOBD	YHID_ECOLI		YHID_ECOLI	B	C6EEH7_ECOBD
YHHT_ECOLI	1	1	1	1	4	1	1	1	1	YHHT_ECOLI	C6EFA0_ECOBD	YHHT_ECOLI		YHHT_ECOLI	B	C6EFA0_ECOBD
YHHS_ECOLI	1	1	1	1	4	1	1	1	1	YHHS_ECOLI	C6EFA1_ECOBD	YHHS_ECOLI		YHHS_ECOLI	B	C6EFA1_ECOBD
YHHQ_ECOLI	1	1	1	1	4	1	1	1	1	YHHQ_ECOLI	C6EFA3_ECOBD	YHHQ_ECOLI		YHHQ_ECOLI	B	C6EFA3_ECOBD
YHHN_ECOLI	1	1	1	1	4	1	1	1	1	YHHN_ECOLI	C6EFA6_ECOBD	YHHN_ECOLI		YHHN_ECOLI	B	C6EFA6_ECOBD
YHHL_ECOLI	1	1	1	1	4	1	1	1	1	YHHL_ECOLI	C6EFA8_ECOBD	YHHL_ECOLI		YHHL_ECOLI	B	C6EFA8_ECOBD
YHHI_ECOLI	1	1	1	1	4	1	1	1	1	YHHI_ECOLI	C6EEK0_ECOBD	YHHI_ECOLI		YHHI_ECOLI	B	C6EEK0_ECOBD
YHHH_ECOLI	1	1	1	1	4	1	1	1	1	YHHH_ECOLI	C6EF91_ECOBD	YHHH_ECOLI		YHHH_ECOLI	B	C6EF91_ECOBD
YHGN_ECOLI	1	1	1	1	4	1	1	1	1	YHGN_ECOLI	C6EFE0_ECOBD	YHGN_ECOLI		YHGN_ECOLI	B	C6EFE0_ECOBD
YHGE_ECOLI	1	1	1	1	4	1	1	1	1	YHGE_ECOLI	C6EFH3_ECOBD	YHGE_ECOLI		YHGE_ECOLI	B	C6EFH3_ECOBD
YHFT_ECOLI	1	1	1	1	4	1	1	1	1	YHFT_ECOLI	C6EFJ9_ECOBD	YHFT_ECOLI		YHFT_ECOLI	B	C6EFJ9_ECOBD
YHFL_ECOLI	1	1	1	1	4	1	1	1	1	YHFL_ECOLI	C6EFK7_ECOBD	YHFL_ECOLI		YHFL_ECOLI	I	C6EFK7_ECOBD
YHDY_ECOLI	1	1	1	1	4	1	1	1	1	YHDY_ECOLI	C6EGI9_ECOBD	YHDY_ECOLI		YHDY_ECOLI	B	C6EGI9_ECOBD
YHDX_ECOLI	1	1	1	1	4	1	1	1	1	YHDX_ECOLI	C6EGJ0_ECOBD	YHDX_ECOLI		YHDX_ECOLI	B	C6EGJ0_ECOBD
YHDW_ECOLI	1	1	1	1	4	1	1	1	1	YHDW_ECOLI	C6EGJ1_ECOBD	YHDW_ECOLI		YHDW_ECOLI	G	C6EGJ1_ECOBD
YHDV_ECOLI	1	1	1	1	4	1	1	1	1	YHDV_ECOLI	C6EGJ3_ECOBD	YHDV_ECOLI		YHDV_ECOLI	I	C6EGJ3_ECOBD
YHDU_ECOLI	1	1	1	1	4	1	1	1	1	YHDU_ECOLI	C6EGJ7_ECOBD	YHDU_ECOLI		YHDU_ECOLI	B	C6EGJ7_ECOBD
YHCN_ECOLI	1	1	1	1	4	1	1	1	1	YHCN_ECOLI	C6EGM2_ECOBD	YHCN_ECOLI		YHCN_ECOLI	G	C6EGM2_ECOBD
YHBX_ECOLI	1	1	1	1	4	1	1	1	1	YHBX_ECOLI	C6EH53_ECOBD	YHBX_ECOLI		YHBX_ECOLI	B	C6EH53_ECOBD
YHAI_ECOLI	1	1	1	1	4	1	1	1	1	YHAI_ECOLI	C6EHN8_ECOBD	YHAI_ECOLI		YHAI_ECOLI	B	C6EHN8_ECOBD
YGJV_ECOLI	1	1	1	1	4	1	1	1	1	YGJV_ECOLI	C6EHQ4_ECOBD	YGJV_ECOLI		YGJV_ECOLI	B	C6EHQ4_ECOBD
YGJQ_ECOLI	1	1	1	1	4	1	1	1	1	YGJQ_ECOLI	C6EHR0_ECOBD	YGJQ_ECOLI		YGJQ_ECOLI	B	C6EHR0_ECOBD
YGJK_ECOLI	1	1	1	1	4	1	1	1	1	YGJK_ECOLI	C6EHR6_ECOBD	YGJK_ECOLI		YGJK_ECOLI	G	C6EHR6_ECOBD
YGJI_ECOLI	1	1	1	1	4	1	1	1	1	YGJI_ECOLI	C6EHR8_ECOBD	YGJI_ECOLI		YGJI_ECOLI	B	C6EHR8_ECOBD
YGIZ_ECOLI	1	1	1	1	4	1	1	1	1	YGIZ_ECOLI	C6EHW6_ECOBD	YGIZ_ECOLI		YGIZ_ECOLI	B	C6EHW6_ECOBD
YGIW_ECOLI	1	1	1	1	4	1	1	1	1	YGIW_ECOLI	C6EHW9_ECOBD	YGIW_ECOLI		YGIW_ECOLI	G	C6EHW9_ECOBD
YGIS_ECOLI	1	1	1	1	4	1	1	1	1	YGIS_ECOLI	C6EHX3_ECOBD	YGIS_ECOLI		YGIS_ECOLI	G	C6EHX3_ECOBD
YGIL_ECOLI	1	1	1	1	4	1	1	1	1	YGIL_ECOLI	C6EHV0_ECOBD	YGIL_ECOLI		YGIL_ECOLI	G	C6EHV0_ECOBD
YGHT_ECOLI	1	1	1	1	4	1	1	1	1	YGHT_ECOLI	C6EI06_ECOBD	YGHT_ECOLI		YGHT_ECOLI	B	C6EI06_ECOBD
YGHS_ECOLI	1	1	1	1	4	1	1	1	1	YGHS_ECOLI	C6EI07_ECOBD	YGHS_ECOLI		YGHS_ECOLI	B	C6EI07_ECOBD
YGHR_ECOLI	1	1	1	1	4	1	1	1	1	YGHR_ECOLI	C6EI08_ECOBD	YGHR_ECOLI		YGHR_ECOLI	B	C6EI08_ECOBD
YGHQ_ECOLI	1	1	1	1	4	1	1	1	1	YGHQ_ECOLI	C6EI09_ECOBD	YGHQ_ECOLI		YGHQ_ECOLI	B	C6EI09_ECOBD
YGHF_ECOLI	1	1	1	1	4	1	1	1	1	YGHF_ECOLI	C6EIE0_ECOBD	YGHF_ECOLI		YGHF_ECOLI	G	C6EIE0_ECOBD
YGGP_ECOLI	1	1	1	1	4	1	1	1	1	YGGP_ECOLI	C6EIH8_ECOBD	YGGP_ECOLI		YGGP_ECOLI	B	C6EIH8_ECOBD
YGGM_ECOLI	1	1	1	1	4	1	1	1	1	YGGM_ECOLI	C6EIF5_ECOBD	YGGM_ECOLI		YGGM_ECOLI	G	C6EIF5_ECOBD
YGFU_ECOLI	1	1	1	1	4	1	1	1	1	YGFU_ECOLI	C6EIM1_ECOBD	YGFU_ECOLI		YGFU_ECOLI	B	C6EIM1_ECOBD
YGFQ_ECOLI	1	1	1	1	4	1	1	1	1	YGFQ_ECOLI	C6EIM4_ECOBD	YGFQ_ECOLI		YGFQ_ECOLI	B	C6EIM4_ECOBD
YGEQ_ECOLI	1	1	1	1	4	1	1	1	1	YGEQ_ECOLI	C6EIP4_ECOBD	YGEQ_ECOLI		YGEQ_ECOLI	G	C6EIP4_ECOBD
YGDQ_ECOLI	1	1	1	1	4	1	1	1	1	YGDQ_ECOLI	C6EJ36_ECOBD	YGDQ_ECOLI		YGDQ_ECOLI	B	C6EJ36_ECOBD
YGDD_ECOLI	1	1	1	1	4	1	1	1	1	YGDD_ECOLI	C6EJ59_ECOBD	YGDD_ECOLI		YGDD_ECOLI	B	C6EJ59_ECOBD
YGDB_ECOLI	1	1	1	1	4	1	1	1	1	YGDB_ECOLI	C6EJ45_ECOBD	YGDB_ECOLI		YGDB_ECOLI	G	C6EJ45_ECOBD
YGCS_ECOLI	1	1	1	1	4	1	1	1	1	YGCS_ECOLI	C6EJA1_ECOBD	YGCS_ECOLI		YGCS_ECOLI	B	C6EJA1_ECOBD
YGCG_ECOLI	1	1	1	1	4	1	1	1	1	YGCG_ECOLI	C6EJ94_ECOBD	YGCG_ECOLI		YGCG_ECOLI	B	C6EJ94_ECOBD
YGBN_ECOLI	1	1	1	1	4	1	1	1	1	YGBN_ECOLI	C6EJC7_ECOBD	YGBN_ECOLI		YGBN_ECOLI	B	C6EJC7_ECOBD
YGBJ_ECOLI	1	1	1	1	4	1	1	1	1	YGBJ_ECOLI	C6EJD1_ECOBD	YGBJ_ECOLI		YGBJ_ECOLI	B	C6EJD1_ECOBD
YGBE_ECOLI	1	1	1	1	4	1	1	1	1	YGBE_ECOLI	C6EJB8_ECOBD	YGBE_ECOLI		YGBE_ECOLI	B	C6EJB8_ECOBD
YGAY_ECOLI	1	1	1	1	4	1	1	1	1	YGAY_ECOLI	C6EJU5_ECOBD	YGAY_ECOLI		YGAY_ECOLI	B	C6EJU5_ECOBD
YGAW_ECOLI	1	1	1	1	4	1	1	1	1	YGAW_ECOLI	C6EJV5_ECOBD	YGAW_ECOLI		YGAW_ECOLI	B	C6EJV5_ECOBD
YGAH_ECOLI	1	1	1	1	4	1	1	1	1	YGAH_ECOLI	C6EJU3_ECOBD	YGAH_ECOLI		YGAH_ECOLI	B	C6EJU3_ECOBD
YFIR_ECOLI	1	1	1	1	4	1	1	1	1	YFIR_ECOLI	C6EJY9_ECOBD	YFIR_ECOLI		YFIR_ECOLI	G	C6EJY9_ECOBD
YFIN_ECOLI	1	1	1	1	4	1	1	1	1	YFIN_ECOLI	C6EJY8_ECOBD	YFIN_ECOLI		YFIN_ECOLI	B	C6EJY8_ECOBD
YFIM_ECOLI	1	1	1	1	4	1	1	1	1	YFIM_ECOLI	C6EK00_ECOBD	YFIM_ECOLI		YFIM_ECOLI	E	C6EK00_ECOBD
YFIE_ECOLI	1	1	1	1	4	1	1	1	1	YFIE_ECOLI	C6EK09_ECOBD	YFIE_ECOLI		YFIE_ECOLI	B	C6EK09_ECOBD
YFIB_ECOLI	1	1	1	1	4	1	1	1	1	YFIB_ECOLI	C6EJY7_ECOBD	YFIB_ECOLI		YFIB_ECOLI	I	C6EJY7_ECOBD
YFHR_ECOLI	1	1	1	1	4	1	1	1	1	YFHR_ECOLI	C6EKH3_ECOBD	YFHR_ECOLI		YFHR_ECOLI	B	C6EKH3_ECOBD
YFGI_ECOLI	1	1	1	1	4	1	1	1	1	YFGI_ECOLI	C6EKK3_ECOBD	YFGI_ECOLI		YFGI_ECOLI	G	C6EKK3_ECOBD
YFGH_ECOLI	1	1	1	1	4	1	1	1	1	YFGH_ECOLI	C6EKK4_ECOBD	YFGH_ECOLI		YFGH_ECOLI	I	C6EKK4_ECOBD
YFGF_ECOLI	1	1	1	1	4	1	1	1	1	YFGF_ECOLI	C6EKK8_ECOBD	YFGF_ECOLI		YFGF_ECOLI	B	C6EKK8_ECOBD
YFEO_ECOLI	1	1	1	1	4	1	1	1	1	YFEO_ECOLI	C6EL79_ECOBD	YFEO_ECOLI		YFEO_ECOLI	B	C6EL79_ECOBD
YFEK_ECOLI	1	1	1	1	4	1	1	1	1	YFEK_ECOLI	C6EL58_ECOBD	YFEK_ECOLI		YFEK_ECOLI	G	C6EL58_ECOBD
YFDY_ECOLI	1	1	1	1	4	1	1	1	1	YFDY_ECOLI	C6EL91_ECOBD	YFDY_ECOLI		YFDY_ECOLI	B	C6EL91_ECOBD
YFDX_ECOLI	1	1	1	1	4	1	1	1	1	YFDX_ECOLI	C6EL93_ECOBD	YFDX_ECOLI		YFDX_ECOLI	G	C6EL93_ECOBD
YFDV_ECOLI	1	1	1	1	4	1	1	1	1	YFDV_ECOLI	C6EL96_ECOBD	YFDV_ECOLI		YFDV_ECOLI	B	C6EL96_ECOBD
YFDE_ECOLI	1	1	1	1	4	1	1	1	1	YFDE_ECOLI	C6EL97_ECOBD	YFDE_ECOLI		YFDE_ECOLI	B	C6EL97_ECOBD
YFCV_ECOLI	1	1	1	1	4	1	1	1	1	YFCV_ECOLI	C6ELB5_ECOBD	YFCV_ECOLI		YFCV_ECOLI	G	C6ELB5_ECOBD
YFCU_ECOLI	1	1	1	1	4	1	1	1	1	YFCU_ECOLI	C6ELB6_ECOBD	YFCU_ECOLI		YFCU_ECOLI	G	C6ELB6_ECOBD
YFCS_ECOLI	1	1	1	1	4	1	1	1	1	YFCS_ECOLI	C6ELB7_ECOBD	YFCS_ECOLI		YFCS_ECOLI	G	C6ELB7_ECOBD
YFCR_ECOLI	1	1	1	1	4	1	1	1	1	YFCR_ECOLI	C6ELB8_ECOBD	YFCR_ECOLI		YFCR_ECOLI	G	C6ELB8_ECOBD
YFCQ_ECOLI	1	1	1	1	4	1	1	1	1	YFCQ_ECOLI	C6ELB9_ECOBD	YFCQ_ECOLI		YFCQ_ECOLI	G	C6ELB9_ECOBD
YFCP_ECOLI	1	1	1	1	4	1	1	1	1	YFCP_ECOLI	C6ELC0_ECOBD	YFCP_ECOLI		YFCP_ECOLI	G	C6ELC0_ECOBD
YFCO_ECOLI	1	1	1	1	4	1	1	1	1	YFCO_ECOLI	C6ELC1_ECOBD	YFCO_ECOLI		YFCO_ECOLI	G	C6ELC1_ECOBD
YFCC_ECOLI	1	1	1	1	4	1	1	1	1	YFCC_ECOLI	C6ELF5_ECOBD	YFCC_ECOLI		YFCC_ECOLI	B	C6ELF5_ECOBD
YFBS_ECOLI	1	1	1	1	4	1	1	1	1	YFBS_ECOLI	C6ELG1_ECOBD	YFBS_ECOLI		YFBS_ECOLI	B	C6ELG1_ECOBD
YFAT_ECOLI	1	1	1	1	4	1	1	1	1	YFAT_ECOLI	C6E9X2_ECOBD	YFAT_ECOLI		YFAT_ECOLI	G	C6E9X2_ECOBD
YFAS_ECOLI	1	1	1	1	4	1	1	1	1	YFAS_ECOLI	C6E9X3_ECOBD	YFAS_ECOLI		YFAS_ECOLI	G	C6E9X3_ECOBD
YFAQ_ECOLI	1	1	1	1	4	1	1	1	1	YFAQ_ECOLI	C6E9X4_ECOBD	YFAQ_ECOLI		YFAQ_ECOLI	G	C6E9X4_ECOBD
YFAP_ECOLI	1	1	1	1	4	1	1	1	1	YFAP_ECOLI	C6E9X5_ECOBD	YFAP_ECOLI		YFAP_ECOLI	G	C6E9X5_ECOBD
YFAL_ECOLI	1	1	1	1	4	1	1	1	1	YFAL_ECOLI	C6E9W8_ECOBD	YFAL_ECOLI		YFAL_ECOLI	H	C6E9W8_ECOBD
YFAA_ECOLI	1	1	1	1	4	1	1	1	1	YFAA_ECOLI	C6E9X1_ECOBD	YFAA_ECOLI		YFAA_ECOLI	G	C6E9X1_ECOBD
YEJB_ECOLI	1	1	1	1	4	1	1	1	1	YEJB_ECOLI	C6EA19_ECOBD	YEJB_ECOLI		YEJB_ECOLI	B	C6EA19_ECOBD
YEIS_ECOLI	1	1	1	1	4	1	1	1	1	YEIS_ECOLI	C6EAG7_ECOBD	YEIS_ECOLI		YEIS_ECOLI	B	C6EAG7_ECOBD
YEIB_ECOLI	1	1	1	1	4	1	1	1	1	YEIB_ECOLI	C6EAG1_ECOBD	YEIB_ECOLI		YEIB_ECOLI	B	C6EAG1_ECOBD
YEHY_ECOLI	1	1	1	1	4	1	1	1	1	YEHY_ECOLI	C6EAI1_ECOBD	YEHY_ECOLI		YEHY_ECOLI	B	C6EAI1_ECOBD
YEHW_ECOLI	1	1	1	1	4	1	1	1	1	YEHW_ECOLI	C6EAI3_ECOBD	YEHW_ECOLI		YEHW_ECOLI	B	C6EAI3_ECOBD
YEHR_ECOLI	1	1	1	1	4	1	1	1	1	YEHR_ECOLI	C6EAI9_ECOBD	YEHR_ECOLI		YEHR_ECOLI	I	C6EAI9_ECOBD
YEGX_ECOLI	1	1	1	1	4	1	1	1	1	YEGX_ECOLI	C6EAK8_ECOBD	YEGX_ECOLI		YEGX_ECOLI	B	C6EAK8_ECOBD
YEGT_ECOLI	1	1	1	1	4	1	1	1	1	YEGT_ECOLI	C6EAL2_ECOBD	YEGT_ECOLI		YEGT_ECOLI	B	C6EAL2_ECOBD
YEGI_ECOLI	1	1	1	1	4	1	1	1	1	YEGI_ECOLI	C6EAN7_ECOBD	YEGI_ECOLI		YEGI_ECOLI	B	C6EAN7_ECOBD
YEEO_ECOLI	1	1	1	1	4	1	1	1	1	YEEO_ECOLI	C6EB85_ECOBD	YEEO_ECOLI		YEEO_ECOLI	B	C6EB85_ECOBD
YEEJ_ECOLI	1	1	1	1	4	1	1	1	1	YEEJ_ECOLI	C6EB89_ECOBD	YEEJ_ECOLI		YEEJ_ECOLI	H	C6EB89_ECOBD
YEEF_ECOLI	1	1	1	1	4	1	1	1	1	YEEF_ECOLI	C6EB69_ECOBD	YEEF_ECOLI		YEEF_ECOLI	B	C6EB69_ECOBD
YEDZ_ECOLI	1	1	1	1	4	1	1	1	1	YEDZ_ECOLI	C6EB96_ECOBD	YEDZ_ECOLI		YEDZ_ECOLI	B	C6EB96_ECOBD
YEDY_ECOLI	1	1	1	1	4	1	1	1	1	YEDY_ECOLI	C6EB97_ECOBD	YEDY_ECOLI		YEDY_ECOLI	F2	C6EB97_ECOBD
YEDR_ECOLI	1	1	1	1	4	1	1	1	1	YEDR_ECOLI	C6EBA3_ECOBD	YEDR_ECOLI		YEDR_ECOLI	B	C6EBA3_ECOBD
YEDJ_ECOLI	1	1	1	1	4	1	1	1	1	YEDJ_ECOLI	C6EBA4_ECOBD	YEDJ_ECOLI		YEDJ_ECOLI	B	C6EBA4_ECOBD
YEDI_ECOLI	1	1	1	1	4	1	1	1	1	YEDI_ECOLI	C6EBA8_ECOBD	YEDI_ECOLI		YEDI_ECOLI	B	C6EBA8_ECOBD
YEDE_ECOLI	1	1	1	1	4	1	1	1	1	YEDE_ECOLI	C6EBD2_ECOBD	YEDE_ECOLI		YEDE_ECOLI	B	C6EBD2_ECOBD
YEDD_ECOLI	1	1	1	1	4	1	1	1	1	YEDD_ECOLI	C6EBD3_ECOBD	YEDD_ECOLI		YEDD_ECOLI	I	C6EBD3_ECOBD
YEDA_ECOLI	1	1	1	1	4	1	1	1	1	YEDA_ECOLI	C6EBA7_ECOBD	YEDA_ECOLI		YEDA_ECOLI	B	C6EBA7_ECOBD
YECT_ECOLI	1	1	1	1	4	1	1	1	1	YECT_ECOLI	C6EBV0_ECOBD	YECT_ECOLI		YECT_ECOLI	G	C6EBV0_ECOBD
YECS_ECOLI	1	1	1	1	4	1	1	1	1	YECS_ECOLI	C6EBE3_ECOBD	YECS_ECOLI		YECS_ECOLI	B	C6EBE3_ECOBD
YECR_ECOLI	1	1	1	1	4	1	1	1	1	YECR_ECOLI	C6EBF5_ECOBD	YECR_ECOLI		YECR_ECOLI	I	C6EBF5_ECOBD
YEBZ_ECOLI	1	1	1	1	4	1	1	1	1	YEBZ_ECOLI	C6EBY9_ECOBD	YEBZ_ECOLI		YEBZ_ECOLI	B	C6EBY9_ECOBD
YEBS_ECOLI	1	1	1	1	4	1	1	1	1	YEBS_ECOLI	C6EBZ6_ECOBD	YEBS_ECOLI		YEBS_ECOLI	B	C6EBZ6_ECOBD
YEBN_ECOLI	1	1	1	1	4	1	1	1	1	YEBN_ECOLI	C6EC09_ECOBD	YEBN_ECOLI		YEBN_ECOLI	B	C6EC09_ECOBD
YEBF_ECOLI	1	1	1	1	4	1	1	1	1	YEBF_ECOLI	C6EBY1_ECOBD	YEBF_ECOLI		YEBF_ECOLI	X	C6EBY1_ECOBD
YEAN_ECOLI	1	1	1	1	4	1	1	1	1	YEAN_ECOLI	C6EC40_ECOBD	YEAN_ECOLI		YEAN_ECOLI	B	C6EC40_ECOBD
YEAL_ECOLI	1	1	1	1	4	1	1	1	1	YEAL_ECOLI	C6EC42_ECOBD	YEAL_ECOLI		YEAL_ECOLI	B	C6EC42_ECOBD
YEAI_ECOLI	1	1	1	1	4	1	1	1	1	YEAI_ECOLI	C6EC45_ECOBD	YEAI_ECOLI		YEAI_ECOLI	B	C6EC45_ECOBD
YDJZ_ECOLI	1	1	1	1	4	1	1	1	1	YDJZ_ECOLI	C6ECK5_ECOBD	YDJZ_ECOLI		YDJZ_ECOLI	B	C6ECK5_ECOBD
YDJY_ECOLI	1	1	1	1	4	1	1	1	1	YDJY_ECOLI	C6ECK6_ECOBD	YDJY_ECOLI		YDJY_ECOLI	E	C6ECK6_ECOBD
YDJX_ECOLI	1	1	1	1	4	1	1	1	1	YDJX_ECOLI	C6ECK7_ECOBD	YDJX_ECOLI		YDJX_ECOLI	B	C6ECK7_ECOBD
YDJL_ECOLI	1	1	1	1	4	1	1	1	1	YDJL_ECOLI	C6EC53_ECOBD	YDJL_ECOLI		YDJL_ECOLI	B	C6EC53_ECOBD
YDJK_ECOLI	1	1	1	1	4	1	1	1	1	YDJK_ECOLI	C6ECI2_ECOBD	YDJK_ECOLI		YDJK_ECOLI	B	C6ECI2_ECOBD
YDJJ_ECOLI	1	1	1	1	4	1	1	1	1	YDJJ_ECOLI	C6ECI3_ECOBD	YDJJ_ECOLI		YDJJ_ECOLI	B	C6ECI3_ECOBD
YDJG_ECOLI	1	1	1	1	4	1	1	1	1	YDJG_ECOLI	C6ECI6_ECOBD	YDJG_ECOLI		YDJG_ECOLI	G	C6ECI6_ECOBD
YDJE_ECOLI	1	1	1	1	4	1	1	1	1	YDJE_ECOLI	C6ECI8_ECOBD	YDJE_ECOLI		YDJE_ECOLI	B	C6ECI8_ECOBD
YDIN_ECOLI	1	1	1	1	4	1	1	1	1	YDIN_ECOLI	C6ECR6_ECOBD	YDIN_ECOLI		YDIN_ECOLI	B	C6ECR6_ECOBD
YDHY_ECOLI	1	1	1	1	4	1	1	1	1	YDHY_ECOLI	C6ECT1_ECOBD	YDHY_ECOLI		YDHY_ECOLI	B	C6ECT1_ECOBD
YDHX_ECOLI	1	1	1	1	4	1	1	1	1	YDHX_ECOLI	C6ECT4_ECOBD	YDHX_ECOLI		YDHX_ECOLI	G	C6ECT4_ECOBD
YDHP_ECOLI	1	1	1	1	4	1	1	1	1	YDHP_ECOLI	C6ECU6_ECOBD	YDHP_ECOLI		YDHP_ECOLI	B	C6ECU6_ECOBD
YDHO_ECOLI	1	1	1	1	4	1	1	1	1	YDHO_ECOLI	C6ECU8_ECOBD	YDHO_ECOLI		YDHO_ECOLI	G	C6ECU8_ECOBD
YDHK_ECOLI	1	1	1	1	4	1	1	1	1	YDHK_ECOLI	C6EDK0_ECOBD	YDHK_ECOLI		YDHK_ECOLI	B	C6EDK0_ECOBD
YDHI_ECOLI	1	1	1	1	4	1	1	1	1	YDHI_ECOLI	C6EDK2_ECOBD	YDHI_ECOLI		YDHI_ECOLI	B	C6EDK2_ECOBD
YDGK_ECOLI	1	1	1	1	4	1	1	1	1	YDGK_ECOLI	C6EDM0_ECOBD	YDGK_ECOLI		YDGK_ECOLI	B	C6EDM0_ECOBD
YDGC_ECOLI	1	1	1	1	4	1	1	1	1	YDGC_ECOLI	C6EDP1_ECOBD	YDGC_ECOLI		YDGC_ECOLI	B	C6EDP1_ECOBD
YDFJ_ECOLI	1	1	1	1	4	1	1	1	1	YDFJ_ECOLI	C6EDU3_ECOBD	YDFJ_ECOLI		YDFJ_ECOLI	B	C6EDU3_ECOBD
YDES_ECOLI	1	1	1	1	4	1	1	1	1	YDES_ECOLI	C6EEL3_ECOBD	YDES_ECOLI		YDES_ECOLI	F4	C6EEL3_ECOBD
YDER_ECOLI	1	1	1	1	4	1	1	1	1	YDER_ECOLI	C6EEL4_ECOBD	YDER_ECOLI		YDER_ECOLI	G	C6EEL4_ECOBD
YDEQ_ECOLI	1	1	1	1	4	1	1	1	1	YDEQ_ECOLI	C6EEL5_ECOBD	YDEQ_ECOLI		YDEQ_ECOLI	G	C6EEL5_ECOBD
YDEO_ECOLI	1	1	1	1	4	1	1	1	1	YDEO_ECOLI	C6EEL8_ECOBD	YDEO_ECOLI		YDEO_ECOLI	B	C6EEL8_ECOBD
YDEK_ECOLI	1	1	1	1	4	1	1	1	1	YDEK_ECOLI	C6EEK8_ECOBD	YDEK_ECOLI		YDEK_ECOLI	E	C6EEK8_ECOBD
YDEJ_ECOLI	1	1	1	1	4	1	1	1	1	YDEJ_ECOLI	C6EDU9_ECOBD	YDEJ_ECOLI		YDEJ_ECOLI	B	C6EDU9_ECOBD
YDEI_ECOLI	1	1	1	1	4	1	1	1	1	YDEI_ECOLI	C6EDV0_ECOBD	YDEI_ECOLI		YDEI_ECOLI	G	C6EDV0_ECOBD
YDEE_ECOLI	1	1	1	1	4	1	1	1	1	YDEE_ECOLI	C6EDV3_ECOBD	YDEE_ECOLI		YDEE_ECOLI	B	C6EDV3_ECOBD
