Entry Name A	Entry Name B	Accession A	Accession B
RS16_ECOLI	FIMB_ECOLI	P0A7T3	P0ADH5
RS16_ECOLI	HYFE_ECOLI	P0A7T3	P0AEW1
RS16_ECOLI	TOP3_ECOLI	P0A7T3	P14294
RS16_ECOLI	TOP3_ECOLI	P0A7T3	P14294
RS16_ECOLI	RNE_ECOLI	P0A7T3	P21513
RS16_ECOLI	RECJ_ECOLI	P0A7T3	P21893
RS16_ECOLI	LEUD_ECOLI	P0A7T3	P30126
RS16_ECOLI	NIKB_ECOLI	P0A7T3	P33591
RS16_ECOLI	CBPA_ECOLI	P0A7T3	P36659
RS16_ECOLI	CBPA_ECOLI	P0A7T3	P36659
RS16_ECOLI	YADG_ECOLI	P0A7T3	P36879
RS16_ECOLI	RLMN_ECOLI	P0A7T3	P36979
RS16_ECOLI	RLMN_ECOLI	P0A7T3	P36979
RS16_ECOLI	RSGA_ECOLI	P0A7T3	P39286
RS16_ECOLI	TUSB_ECOLI	P0A7T3	P45530
RS16_ECOLI	YHDP_ECOLI	P0A7T3	P46474
RS16_ECOLI	YHHW_ECOLI	P0A7T3	P46852
RS16_ECOLI	YODD_ECOLI	P0A7T3	P64519
RS16_ECOLI	CSRA_ECOLI	P0A7T3	P69913
RS16_ECOLI	YNHG_ECOLI	P0A7T3	P76193
RS18_ECOLI	RS6_ECOLI	P0A7T7	P02358
RS18_ECOLI	FDHF_ECOLI	P0A7T7	P07658
RS18_ECOLI	FABA_ECOLI	P0A7T7	P0A6Q3
RS18_ECOLI	RPPH_ECOLI	P0A7T7	P0A776
RS18_ECOLI	RL7_ECOLI	P0A7T7	P0A7K2
RS18_ECOLI	RNPA_ECOLI	P0A7T7	P0A7Y8
RS18_ECOLI	SUCC_ECOLI	P0A7T7	P0A836
RS18_ECOLI	YEEX_ECOLI	P0A7T7	P0A8M6
RS18_ECOLI	YBGC_ECOLI	P0A7T7	P0A8Z3
RS18_ECOLI	YCIS_ECOLI	P0A7T7	P0ACV4
RS18_ECOLI	YFIF_ECOLI	P0A7T7	P0AGJ5
RS18_ECOLI	YFIF_ECOLI	P0A7T7	P0AGJ5
RS18_ECOLI	LPXD_ECOLI	P0A7T7	P21645
RS18_ECOLI	YADG_ECOLI	P0A7T7	P36879
RS18_ECOLI	WBBJ_ECOLI	P0A7T7	P37750
RS18_ECOLI	RLUB_ECOLI	P0A7T7	P37765
RS18_ECOLI	RLUB_ECOLI	P0A7T7	P37765
RS18_ECOLI	GMHB_ECOLI	P0A7T7	P63228
RS18_ECOLI	RS21_ECOLI	P0A7T7	P68679
RS18_ECOLI	NFI_ECOLI	P0A7T7	P68739
RS18_ECOLI	IF1_ECOLI	P0A7T7	P69222
RS18_ECOLI	RLMI_ECOLI	P0A7T7	P75876
RS18_ECOLI	YEEJ_ECOLI	P0A7T7	P76347
RS19_ECOLI	PNP_ECOLI	P0A7U3	P05055
RS19_ECOLI	PNP_ECOLI	P0A7U3	P05055
RS19_ECOLI	FABZ_ECOLI	P0A7U3	P0A6Q6
RS19_ECOLI	IHFB_ECOLI	P0A7U3	P0A6Y1
RS19_ECOLI	IF3_ECOLI	P0A7U3	P0A707
RS19_ECOLI	RPPH_ECOLI	P0A7U3	P0A776
RS19_ECOLI	RPPH_ECOLI	P0A7U3	P0A776
RS19_ECOLI	QUEA_ECOLI	P0A7U3	P0A7F9
RS19_ECOLI	RS5_ECOLI	P0A7U3	P0A7W1
RS19_ECOLI	SUCC_ECOLI	P0A7U3	P0A836
RS19_ECOLI	TIG_ECOLI	P0A7U3	P0A850
RS19_ECOLI	UVRC_ECOLI	P0A7U3	P0A8G0
RS19_ECOLI	UVRC_ECOLI	P0A7U3	P0A8G0
RS19_ECOLI	RHLB_ECOLI	P0A7U3	P0A8J8
RS19_ECOLI	YEEX_ECOLI	P0A7U3	P0A8M6
RS19_ECOLI	YFBU_ECOLI	P0A7U3	P0A8W8
RS19_ECOLI	DEAD_ECOLI	P0A7U3	P0A9P6
RS19_ECOLI	RS14_ECOLI	P0A7U3	P0AG59
RS19_ECOLI	YFIF_ECOLI	P0A7U3	P0AGJ5
RS19_ECOLI	NADC_ECOLI	P0A7U3	P30011
RS19_ECOLI	AIDB_ECOLI	P0A7U3	P33224
RS19_ECOLI	AIDB_ECOLI	P0A7U3	P33224
RS19_ECOLI	YEFI_ECOLI	P0A7U3	P37751
RS19_ECOLI	RLUB_ECOLI	P0A7U3	P37765
RS19_ECOLI	HRPA_ECOLI	P0A7U3	P43329
RS19_ECOLI	YHDP_ECOLI	P0A7U3	P46474
RS19_ECOLI	GMHB_ECOLI	P0A7U3	P63228
RS19_ECOLI	RLMI_ECOLI	P0A7U3	P75876
RS19_ECOLI	YFIQ_ECOLI	P0A7U3	P76594
RS20_ECOLI	ILVG_ECOLI	P0A7U7	P00892
RS20_ECOLI	DNAA_ECOLI	P0A7U7	P03004
RS20_ECOLI	DNAA_ECOLI	P0A7U7	P03004
RS20_ECOLI	PNP_ECOLI	P0A7U7	P05055
RS20_ECOLI	PNP_ECOLI	P0A7U7	P05055
RS20_ECOLI	FDHF_ECOLI	P0A7U7	P07658
RS20_ECOLI	IF3_ECOLI	P0A7U7	P0A707
RS20_ECOLI	KDSA_ECOLI	P0A7U7	P0A715
RS20_ECOLI	PGK_ECOLI	P0A7U7	P0A799
RS20_ECOLI	IPYR_ECOLI	P0A7U7	P0A7A9
RS20_ECOLI	RS5_ECOLI	P0A7U7	P0A7W1
RS20_ECOLI	RNH_ECOLI	P0A7U7	P0A7Y4
RS20_ECOLI	RNH_ECOLI	P0A7U7	P0A7Y4
RS20_ECOLI	RNPA_ECOLI	P0A7U7	P0A7Y8
RS20_ECOLI	RPOZ_ECOLI	P0A7U7	P0A800
RS20_ECOLI	UVRC_ECOLI	P0A7U7	P0A8G0
RS20_ECOLI	UVRC_ECOLI	P0A7U7	P0A8G0
RS20_ECOLI	RHLB_ECOLI	P0A7U7	P0A8J8
RS20_ECOLI	RHLB_ECOLI	P0A7U7	P0A8J8
RS20_ECOLI	YEEX_ECOLI	P0A7U7	P0A8M6
RS20_ECOLI	RPOB_ECOLI	P0A7U7	P0A8V2
RS20_ECOLI	RPOB_ECOLI	P0A7U7	P0A8V2
RS20_ECOLI	YFBU_ECOLI	P0A7U7	P0A8W8
RS20_ECOLI	YBGC_ECOLI	P0A7U7	P0A8Z3
RS20_ECOLI	CSPD_ECOLI	P0A7U7	P0A968
RS20_ECOLI	RNG_ECOLI	P0A7U7	P0A9J0
RS20_ECOLI	CSPC_ECOLI	P0A7U7	P0A9Y6
RS20_ECOLI	RLUC_ECOLI	P0A7U7	P0AA39
RS20_ECOLI	YBCJ_ECOLI	P0A7U7	P0AAS7
RS20_ECOLI	ROB_ECOLI	P0A7U7	P0ACI0
RS20_ECOLI	NLPD_ECOLI	P0A7U7	P0ADA3
RS20_ECOLI	FIMB_ECOLI	P0A7U7	P0ADH5
RS20_ECOLI	DCM_ECOLI	P0A7U7	P0AED9
RS20_ECOLI	HYFE_ECOLI	P0A7U7	P0AEW1
RS20_ECOLI	SOHB_ECOLI	P0A7U7	P0AG14
RS20_ECOLI	SPOT_ECOLI	P0A7U7	P0AG24
RS20_ECOLI	SPOT_ECOLI	P0A7U7	P0AG24
RS20_ECOLI	YFIF_ECOLI	P0A7U7	P0AGJ5
RS20_ECOLI	YFIF_ECOLI	P0A7U7	P0AGJ5
RS20_ECOLI	YHBY_ECOLI	P0A7U7	P0AGK4
RS20_ECOLI	SELB_ECOLI	P0A7U7	P14081
RS20_ECOLI	SPEA_ECOLI	P0A7U7	P21170
RS20_ECOLI	LPXD_ECOLI	P0A7U7	P21645
RS20_ECOLI	EMRE_ECOLI	P0A7U7	P23895
RS20_ECOLI	AIDB_ECOLI	P0A7U7	P33224
RS20_ECOLI	YADG_ECOLI	P0A7U7	P36879
RS20_ECOLI	RLMN_ECOLI	P0A7U7	P36979
RS20_ECOLI	YEFI_ECOLI	P0A7U7	P37751
RS20_ECOLI	NANM_ECOLI	P0A7U7	P39371
RS20_ECOLI	KDSD_ECOLI	P0A7U7	P45395
RS20_ECOLI	YHGF_ECOLI	P0A7U7	P46837
RS20_ECOLI	GMHB_ECOLI	P0A7U7	P63228
RS20_ECOLI	GRCA_ECOLI	P0A7U7	P68066
RS20_ECOLI	RLMI_ECOLI	P0A7U7	P75876
RS20_ECOLI	YEGH_ECOLI	P0A7U7	P76389
RS20_ECOLI	YFFL_ECOLI	P0A7U7	P76543
RS20_ECOLI	YFFS_ECOLI	P0A7U7	P76550
RS20_ECOLI	GTRB_ECOLI	P0A7U7	P77293
RS20_ECOLI	YDJL_ECOLI	P0A7U7	P77539
RS20_ECOLI	YDCN_ECOLI	P0A7U7	P77626
RS20_ECOLI	YBAY_ECOLI	P0A7U7	P77717
RS20_ECOLI	YDII_ECOLI	P0A7U7	P77781
RS2_ECOLI	RPOD_ECOLI	P0A7V0	P00579
RS2_ECOLI	DPO1_ECOLI	P0A7V0	P00582
RS2_ECOLI	SYW_ECOLI	P0A7V0	P00954
RS2_ECOLI	DNAA_ECOLI	P0A7V0	P03004
RS2_ECOLI	ERA_ECOLI	P0A7V0	P06616
RS2_ECOLI	CCA_ECOLI	P0A7V0	P06961
RS2_ECOLI	SYL_ECOLI	P0A7V0	P07813
RS2_ECOLI	ILVB_ECOLI	P0A7V0	P08142
RS2_ECOLI	EX5B_ECOLI	P0A7V0	P08394
RS2_ECOLI	DNAJ_ECOLI	P0A7V0	P08622
RS2_ECOLI	GRPE_ECOLI	P0A7V0	P09372
RS2_ECOLI	CH60_ECOLI	P0A7V0	P0A6F5
RS2_ECOLI	CH10_ECOLI	P0A7V0	P0A6F9
RS2_ECOLI	HSLU_ECOLI	P0A7V0	P0A6H5
RS2_ECOLI	RSMG_ECOLI	P0A7V0	P0A6U5
RS2_ECOLI	GREA_ECOLI	P0A7V0	P0A6W5
RS2_ECOLI	IHFA_ECOLI	P0A7V0	P0A6X7
RS2_ECOLI	DNAK_ECOLI	P0A7V0	P0A6Y8
RS2_ECOLI	IF3_ECOLI	P0A7V0	P0A707
RS2_ECOLI	KDSA_ECOLI	P0A7V0	P0A715
RS2_ECOLI	LPXA_ECOLI	P0A7V0	P0A722
RS2_ECOLI	NUSB_ECOLI	P0A7V0	P0A780
RS2_ECOLI	PYRH_ECOLI	P0A7V0	P0A7E9
RS2_ECOLI	RL1_ECOLI	P0A7V0	P0A7L0
RS2_ECOLI	RS5_ECOLI	P0A7V0	P0A7W1
RS2_ECOLI	RPOA_ECOLI	P0A7V0	P0A7Z4
RS2_ECOLI	SSRP_ECOLI	P0A7V0	P0A832
RS2_ECOLI	TIG_ECOLI	P0A7V0	P0A850
RS2_ECOLI	TPIS_ECOLI	P0A7V0	P0A858
RS2_ECOLI	YACL_ECOLI	P0A7V0	P0A8E5
RS2_ECOLI	UVRC_ECOLI	P0A7V0	P0A8G0
RS2_ECOLI	RLMH_ECOLI	P0A7V0	P0A8I8
RS2_ECOLI	SYK2_ECOLI	P0A7V0	P0A8N5
RS2_ECOLI	PHOL_ECOLI	P0A7V0	P0A9K3
RS2_ECOLI	LON_ECOLI	P0A7V0	P0A9M0
RS2_ECOLI	DEAD_ECOLI	P0A7V0	P0A9P6
RS2_ECOLI	ADHE_ECOLI	P0A7V0	P0A9Q7
RS2_ECOLI	CSPC_ECOLI	P0A7V0	P0A9Y6
RS2_ECOLI	RSUA_ECOLI	P0A7V0	P0AA43
RS2_ECOLI	ALF_ECOLI	P0A7V0	P0AB71
RS2_ECOLI	FTSA_ECOLI	P0A7V0	P0ABH0
RS2_ECOLI	KDTA_ECOLI	P0A7V0	P0AC75
RS2_ECOLI	MBHM_ECOLI	P0A7V0	P0ACE0
RS2_ECOLI	HSLR_ECOLI	P0A7V0	P0ACG8
RS2_ECOLI	YIBL_ECOLI	P0A7V0	P0ADK8
RS2_ECOLI	GYRA_ECOLI	P0A7V0	P0AES4
RS2_ECOLI	NUSG_ECOLI	P0A7V0	P0AFG0
RS2_ECOLI	PARC_ECOLI	P0A7V0	P0AFI2
RS2_ECOLI	YBAZ_ECOLI	P0A7V0	P0AFP2
RS2_ECOLI	RHO_ECOLI	P0A7V0	P0AG30
RS2_ECOLI	RS1_ECOLI	P0A7V0	P0AG67
RS2_ECOLI	YHBY_ECOLI	P0A7V0	P0AGK4
RS2_ECOLI	IBPA_ECOLI	P0A7V0	P0C054
RS2_ECOLI	EFTU1_ECOLI	P0A7V0	P0CE47
RS2_ECOLI	SECA_ECOLI	P0A7V0	P10408
RS2_ECOLI	LPXB_ECOLI	P0A7V0	P10441
RS2_ECOLI	DPO3A_ECOLI	P0A7V0	P10443
RS2_ECOLI	RPOS_ECOLI	P0A7V0	P13445
RS2_ECOLI	DNLJ_ECOLI	P0A7V0	P15042
RS2_ECOLI	SRLR_ECOLI	P0A7V0	P15082
RS2_ECOLI	ICLR_ECOLI	P0A7V0	P16528
RS2_ECOLI	MURG_ECOLI	P0A7V0	P17443
RS2_ECOLI	PNCB_ECOLI	P0A7V0	P18133
RS2_ECOLI	SRMB_ECOLI	P0A7V0	P21507
RS2_ECOLI	MURE_ECOLI	P0A7V0	P22188
RS2_ECOLI	MURI_ECOLI	P0A7V0	P22634
RS2_ECOLI	ISPA_ECOLI	P0A7V0	P22939
RS2_ECOLI	PSS_ECOLI	P0A7V0	P23830
RS2_ECOLI	YICC_ECOLI	P0A7V0	P23839
RS2_ECOLI	GLMM_ECOLI	P0A7V0	P31120
RS2_ECOLI	FDHD_ECOLI	P0A7V0	P32177
RS2_ECOLI	AIDB_ECOLI	P0A7V0	P33224
RS2_ECOLI	DUSC_ECOLI	P0A7V0	P33371
RS2_ECOLI	CBPA_ECOLI	P0A7V0	P36659
RS2_ECOLI	CSPB_ECOLI	P0A7V0	P36995
RS2_ECOLI	RLUB_ECOLI	P0A7V0	P37765
RS2_ECOLI	XNI_ECOLI	P0A7V0	P38506
RS2_ECOLI	RSGA_ECOLI	P0A7V0	P39286
RS2_ECOLI	RL4_ECOLI	P0A7V0	P60723
RS2_ECOLI	RLMB_ECOLI	P0A7V0	P63177
RS2_ECOLI	CLPB_ECOLI	P0A7V0	P63284
RS2_ECOLI	RCSA_ECOLI	P0A7V0	P69405
RS2_ECOLI	YBHK_ECOLI	P0A7V0	P75767
RS2_ECOLI	YFHM_ECOLI	P0A7V0	P76578
RS2_ECOLI	YFIQ_ECOLI	P0A7V0	P76594
RS3_ECOLI	RPOD_ECOLI	P0A7V3	P00579
RS3_ECOLI	ILVG_ECOLI	P0A7V3	P00892
RS3_ECOLI	DNAA_ECOLI	P0A7V3	P03004
RS3_ECOLI	DNAA_ECOLI	P0A7V3	P03004
RS3_ECOLI	USG_ECOLI	P0A7V3	P08390
RS3_ECOLI	FABA_ECOLI	P0A7V3	P0A6Q3
RS3_ECOLI	FABZ_ECOLI	P0A7V3	P0A6Q6
RS3_ECOLI	HFQ_ECOLI	P0A7V3	P0A6X3
RS3_ECOLI	IHFB_ECOLI	P0A7V3	P0A6Y1
RS3_ECOLI	IF3_ECOLI	P0A7V3	P0A707
RS3_ECOLI	IF3_ECOLI	P0A7V3	P0A707
RS3_ECOLI	KDSA_ECOLI	P0A7V3	P0A715
RS3_ECOLI	KDSA_ECOLI	P0A7V3	P0A715
RS3_ECOLI	KPRS_ECOLI	P0A7V3	P0A717
RS3_ECOLI	LPXA_ECOLI	P0A7V3	P0A722
RS3_ECOLI	RPPH_ECOLI	P0A7V3	P0A776
RS3_ECOLI	RPPH_ECOLI	P0A7V3	P0A776
RS3_ECOLI	IPYR_ECOLI	P0A7V3	P0A7A9
RS3_ECOLI	PYRH_ECOLI	P0A7V3	P0A7E9
RS3_ECOLI	RS13_ECOLI	P0A7V3	P0A7S9
RS3_ECOLI	RS2_ECOLI	P0A7V3	P0A7V0
RS3_ECOLI	RS5_ECOLI	P0A7V3	P0A7W1
RS3_ECOLI	RNH_ECOLI	P0A7V3	P0A7Y4
RS3_ECOLI	RNPA_ECOLI	P0A7V3	P0A7Y8
RS3_ECOLI	RPOA_ECOLI	P0A7V3	P0A7Z4
RS3_ECOLI	SSRP_ECOLI	P0A7V3	P0A832
RS3_ECOLI	TIG_ECOLI	P0A7V3	P0A850
RS3_ECOLI	RIMP_ECOLI	P0A7V3	P0A8A8
RS3_ECOLI	YACL_ECOLI	P0A7V3	P0A8E5
RS3_ECOLI	YACL_ECOLI	P0A7V3	P0A8E5
RS3_ECOLI	UVRC_ECOLI	P0A7V3	P0A8G0
RS3_ECOLI	TRMB_ECOLI	P0A7V3	P0A8I5
RS3_ECOLI	TRMB_ECOLI	P0A7V3	P0A8I5
RS3_ECOLI	YEEX_ECOLI	P0A7V3	P0A8M6
RS3_ECOLI	SYK2_ECOLI	P0A7V3	P0A8N5
RS3_ECOLI	RPOC_ECOLI	P0A7V3	P0A8T7
RS3_ECOLI	YFBU_ECOLI	P0A7V3	P0A8W8
RS3_ECOLI	BLC_ECOLI	P0A7V3	P0A901
RS3_ECOLI	CSPD_ECOLI	P0A7V3	P0A968
RS3_ECOLI	GLPC_ECOLI	P0A7V3	P0A996
RS3_ECOLI	PHOL_ECOLI	P0A7V3	P0A9K3
RS3_ECOLI	LON_ECOLI	P0A7V3	P0A9M0
RS3_ECOLI	DEAD_ECOLI	P0A7V3	P0A9P6
RS3_ECOLI	ULAR_ECOLI	P0A7V3	P0A9W0
RS3_ECOLI	CSPA_ECOLI	P0A7V3	P0A9X9
RS3_ECOLI	CSPC_ECOLI	P0A7V3	P0A9Y6
RS3_ECOLI	RLUC_ECOLI	P0A7V3	P0AA39
RS3_ECOLI	PCNB_ECOLI	P0A7V3	P0ABF1
RS3_ECOLI	FRUR_ECOLI	P0A7V3	P0ACP1
RS3_ECOLI	FIMB_ECOLI	P0A7V3	P0ADH5
RS3_ECOLI	RL23_ECOLI	P0A7V3	P0ADZ0
RS3_ECOLI	RL23_ECOLI	P0A7V3	P0ADZ0
RS3_ECOLI	YFIF_ECOLI	P0A7V3	P0AGJ5
RS3_ECOLI	SELB_ECOLI	P0A7V3	P14081
RS3_ECOLI	SELB_ECOLI	P0A7V3	P14081
RS3_ECOLI	TOP3_ECOLI	P0A7V3	P14294
RS3_ECOLI	SRMB_ECOLI	P0A7V3	P21507
RS3_ECOLI	RNE_ECOLI	P0A7V3	P21513
RS3_ECOLI	LPXD_ECOLI	P0A7V3	P21645
RS3_ECOLI	MUKB_ECOLI	P0A7V3	P22523
RS3_ECOLI	HOLA_ECOLI	P0A7V3	P28630
RS3_ECOLI	CBPA_ECOLI	P0A7V3	P36659
RS3_ECOLI	CBPA_ECOLI	P0A7V3	P36659
RS3_ECOLI	YADG_ECOLI	P0A7V3	P36879
RS3_ECOLI	RLMN_ECOLI	P0A7V3	P36979
RS3_ECOLI	RLUB_ECOLI	P0A7V3	P37765
RS3_ECOLI	USPF_ECOLI	P0A7V3	P37903
RS3_ECOLI	YJJU_ECOLI	P0A7V3	P39407
RS3_ECOLI	HRPA_ECOLI	P0A7V3	P43329
RS3_ECOLI	CSIE_ECOLI	P0A7V3	P54901
RS3_ECOLI	RL4_ECOLI	P0A7V3	P60723
RS3_ECOLI	LOLB_ECOLI	P0A7V3	P61320
RS3_ECOLI	GMHB_ECOLI	P0A7V3	P63228
RS3_ECOLI	YDCY_ECOLI	P0A7V3	P64455
RS3_ECOLI	YDIH_ECOLI	P0A7V3	P64476
RS3_ECOLI	YODC_ECOLI	P0A7V3	P64517
RS3_ECOLI	RCSB_ECOLI	P0A7V3	P69407
RS3_ECOLI	YBJX_ECOLI	P0A7V3	P75829
RS3_ECOLI	YBJX_ECOLI	P0A7V3	P75829
RS3_ECOLI	RLMI_ECOLI	P0A7V3	P75876
RS3_ECOLI	NPD_ECOLI	P0A7V3	P75960
RS3_ECOLI	YDCP_ECOLI	P0A7V3	P76104
RS3_ECOLI	YEAO_ECOLI	P0A7V3	P76243
RS3_ECOLI	YBAY_ECOLI	P0A7V3	P77717
RS4_ECOLI	RPOD_ECOLI	P0A7V8	P00579
RS4_ECOLI	PBPA_ECOLI	P0A7V8	P02918
RS4_ECOLI	PNP_ECOLI	P0A7V8	P05055
RS4_ECOLI	FDHF_ECOLI	P0A7V8	P07658
RS4_ECOLI	HFQ_ECOLI	P0A7V8	P0A6X3
RS4_ECOLI	IF3_ECOLI	P0A7V8	P0A707
RS4_ECOLI	IF3_ECOLI	P0A7V8	P0A707
RS4_ECOLI	KDSA_ECOLI	P0A7V8	P0A715
RS4_ECOLI	KPRS_ECOLI	P0A7V8	P0A717
RS4_ECOLI	NAGB_ECOLI	P0A7V8	P0A759
RS4_ECOLI	RPPH_ECOLI	P0A7V8	P0A776
RS4_ECOLI	NUSB_ECOLI	P0A7V8	P0A780
RS4_ECOLI	PLSB_ECOLI	P0A7V8	P0A7A7
RS4_ECOLI	PLSB_ECOLI	P0A7V8	P0A7A7
RS4_ECOLI	RL19_ECOLI	P0A7V8	P0A7K6
RS4_ECOLI	RL1_ECOLI	P0A7V8	P0A7L0
RS4_ECOLI	RS3_ECOLI	P0A7V8	P0A7V3
RS4_ECOLI	RS8_ECOLI	P0A7V8	P0A7W7
RS4_ECOLI	RNPA_ECOLI	P0A7V8	P0A7Y8
RS4_ECOLI	RNPA_ECOLI	P0A7V8	P0A7Y8
RS4_ECOLI	RPOA_ECOLI	P0A7V8	P0A7Z4
RS4_ECOLI	YACL_ECOLI	P0A7V8	P0A8E5
RS4_ECOLI	TRMB_ECOLI	P0A7V8	P0A8I5
RS4_ECOLI	TRMB_ECOLI	P0A7V8	P0A8I5
RS4_ECOLI	RHLB_ECOLI	P0A7V8	P0A8J8
RS4_ECOLI	YEEX_ECOLI	P0A7V8	P0A8M6
RS4_ECOLI	RPOC_ECOLI	P0A7V8	P0A8T7
RS4_ECOLI	RPOC_ECOLI	P0A7V8	P0A8T7
RS4_ECOLI	YBGC_ECOLI	P0A7V8	P0A8Z3
RS4_ECOLI	YBGC_ECOLI	P0A7V8	P0A8Z3
RS4_ECOLI	CSPE_ECOLI	P0A7V8	P0A972
RS4_ECOLI	CSPE_ECOLI	P0A7V8	P0A972
RS4_ECOLI	RNG_ECOLI	P0A7V8	P0A9J0
RS4_ECOLI	PHOL_ECOLI	P0A7V8	P0A9K3
RS4_ECOLI	PHOL_ECOLI	P0A7V8	P0A9K3
RS4_ECOLI	ULAR_ECOLI	P0A7V8	P0A9W0
RS4_ECOLI	RSUA_ECOLI	P0A7V8	P0AA43
RS4_ECOLI	YBCJ_ECOLI	P0A7V8	P0AAS7
RS4_ECOLI	FIMB_ECOLI	P0A7V8	P0ADH5
RS4_ECOLI	YGGE_ECOLI	P0A7V8	P0ADS6
RS4_ECOLI	SPOT_ECOLI	P0A7V8	P0AG24
RS4_ECOLI	RP32_ECOLI	P0A7V8	P0AGB3
RS4_ECOLI	SRP54_ECOLI	P0A7V8	P0AGD7
RS4_ECOLI	SRP54_ECOLI	P0A7V8	P0AGD7
RS4_ECOLI	SSB_ECOLI	P0A7V8	P0AGE0
RS4_ECOLI	SSB_ECOLI	P0A7V8	P0AGE0
RS4_ECOLI	YHBY_ECOLI	P0A7V8	P0AGK4
RS4_ECOLI	RLME_ECOLI	P0A7V8	P0C0R7
RS4_ECOLI	RNR_ECOLI	P0A7V8	P21499
RS4_ECOLI	LPXD_ECOLI	P0A7V8	P21645
RS4_ECOLI	LPXD_ECOLI	P0A7V8	P21645
RS4_ECOLI	ISPA_ECOLI	P0A7V8	P22939
RS4_ECOLI	PSS_ECOLI	P0A7V8	P23830
RS4_ECOLI	LHR_ECOLI	P0A7V8	P30015
RS4_ECOLI	GLNE_ECOLI	P0A7V8	P30870
RS4_ECOLI	YJAG_ECOLI	P0A7V8	P32680
RS4_ECOLI	AIDB_ECOLI	P0A7V8	P33224
RS4_ECOLI	CBPA_ECOLI	P0A7V8	P36659
RS4_ECOLI	CBPA_ECOLI	P0A7V8	P36659
RS4_ECOLI	RLMN_ECOLI	P0A7V8	P36979
RS4_ECOLI	RLMN_ECOLI	P0A7V8	P36979
RS4_ECOLI	YEFI_ECOLI	P0A7V8	P37751
RS4_ECOLI	RLUB_ECOLI	P0A7V8	P37765
RS4_ECOLI	RLUB_ECOLI	P0A7V8	P37765
RS4_ECOLI	END8_ECOLI	P0A7V8	P50465
RS4_ECOLI	END8_ECOLI	P0A7V8	P50465
RS4_ECOLI	RL4_ECOLI	P0A7V8	P60723
RS4_ECOLI	RL4_ECOLI	P0A7V8	P60723
RS4_ECOLI	GMHB_ECOLI	P0A7V8	P63228
RS4_ECOLI	RCSB_ECOLI	P0A7V8	P69407
RS4_ECOLI	YBJX_ECOLI	P0A7V8	P75829
RS4_ECOLI	YBJX_ECOLI	P0A7V8	P75829
RS4_ECOLI	NPD_ECOLI	P0A7V8	P75960
RS4_ECOLI	DCYD_ECOLI	P0A7V8	P76316
RS4_ECOLI	DCYD_ECOLI	P0A7V8	P76316
RS5_ECOLI	UVRD_ECOLI	P0A7W1	P03018
RS5_ECOLI	TOP1_ECOLI	P0A7W1	P06612
RS5_ECOLI	ERA_ECOLI	P0A7W1	P06616
RS5_ECOLI	DNAJ_ECOLI	P0A7W1	P08622
RS5_ECOLI	EFTS_ECOLI	P0A7W1	P0A6P1
RS5_ECOLI	FABZ_ECOLI	P0A7W1	P0A6Q6
RS5_ECOLI	GREA_ECOLI	P0A7W1	P0A6W5
RS5_ECOLI	IHFB_ECOLI	P0A7W1	P0A6Y1
RS5_ECOLI	IF3_ECOLI	P0A7W1	P0A707
RS5_ECOLI	KDSA_ECOLI	P0A7W1	P0A715
RS5_ECOLI	NUSB_ECOLI	P0A7W1	P0A780
RS5_ECOLI	IPYR_ECOLI	P0A7W1	P0A7A9
RS5_ECOLI	LEXA_ECOLI	P0A7W1	P0A7C2
RS5_ECOLI	RS12_ECOLI	P0A7W1	P0A7S3
RS5_ECOLI	RS13_ECOLI	P0A7W1	P0A7S9
RS5_ECOLI	RS16_ECOLI	P0A7W1	P0A7T3
RS5_ECOLI	RS4_ECOLI	P0A7W1	P0A7V8
RS5_ECOLI	RS5_ECOLI	P0A7W1	P0A7W1
RS5_ECOLI	RS8_ECOLI	P0A7W1	P0A7W7
RS5_ECOLI	RS9_ECOLI	P0A7W1	P0A7X3
RS5_ECOLI	YACL_ECOLI	P0A7W1	P0A8E5
RS5_ECOLI	UVRC_ECOLI	P0A7W1	P0A8G0
RS5_ECOLI	RHLB_ECOLI	P0A7W1	P0A8J8
RS5_ECOLI	RPOC_ECOLI	P0A7W1	P0A8T7
RS5_ECOLI	CSPD_ECOLI	P0A7W1	P0A968
RS5_ECOLI	CSPE_ECOLI	P0A7W1	P0A972
RS5_ECOLI	CSPG_ECOLI	P0A7W1	P0A978
RS5_ECOLI	FTSZ_ECOLI	P0A7W1	P0A9A6
RS5_ECOLI	PHOL_ECOLI	P0A7W1	P0A9K3
RS5_ECOLI	DEAD_ECOLI	P0A7W1	P0A9P6
RS5_ECOLI	FTSE_ECOLI	P0A7W1	P0A9R7
RS5_ECOLI	ULAR_ECOLI	P0A7W1	P0A9W0
RS5_ECOLI	CSPA_ECOLI	P0A7W1	P0A9X9
RS5_ECOLI	YBCJ_ECOLI	P0A7W1	P0AAS7
RS5_ECOLI	DPS_ECOLI	P0A7W1	P0ABT2
RS5_ECOLI	DNAB_ECOLI	P0A7W1	P0ACB0
RS5_ECOLI	HSLR_ECOLI	P0A7W1	P0ACG8
RS5_ECOLI	ALLR_ECOLI	P0A7W1	P0ACN4
RS5_ECOLI	YIBL_ECOLI	P0A7W1	P0ADK8
RS5_ECOLI	AMPM_ECOLI	P0A7W1	P0AE18
RS5_ECOLI	DCM_ECOLI	P0A7W1	P0AED9
RS5_ECOLI	GYRA_ECOLI	P0A7W1	P0AES4
