Entry Name A_Subcellular Location(this study)	Entry Name B_Subcellular Location(this study)	Entry Name A	Entry Name B	Accession A	Accession B
RL21_A	YJJU_A	RL21_ECOLI	YJJU_ECOLI	P0AG48	P39407
RL21_A	END8_A	RL21_ECOLI	END8_ECOLI	P0AG48	P50465
RL21_A	END8_A	RL21_ECOLI	END8_ECOLI	P0AG48	P50465
RL21_A	LOLA_G	RL21_ECOLI	LOLA_ECOLI	P0AG48	P61316
RL21_A	CLPB_A	RL21_ECOLI	CLPB_ECOLI	P0AG48	P63284
RL21_A	YBJX_F1	RL21_ECOLI	YBJX_ECOLI	P0AG48	P75829
RL21_A	PAAX_A	RL21_ECOLI	PAAX_ECOLI	P0AG48	P76086
RL21_A	DCYD_A	RL21_ECOLI	DCYD_ECOLI	P0AG48	P76316
RL21_A	FADI_A	RL21_ECOLI	FADI_ECOLI	P0AG48	P76503
RL21_A	FADI_A	RL21_ECOLI	FADI_ECOLI	P0AG48	P76503
RL21_A	HLDE_A	RL21_ECOLI	HLDE_ECOLI	P0AG48	P76658
RL21_A	YDII_A	RL21_ECOLI	YDII_ECOLI	P0AG48	P77781
RL21_A	YGCP_A	RL21_ECOLI	YGCP_ECOLI	P0AG48	Q46906
RL30_A	RL17_A	RL30_ECOLI	RL17_ECOLI	P0AG51	P0AG44
RL6_A	SYGA_A	RL6_ECOLI	SYGA_ECOLI	P0AG55	P00960
RL6_A	PNP_A	RL6_ECOLI	PNP_ECOLI	P0AG55	P05055
RL6_A	FABZ_F1	RL6_ECOLI	FABZ_ECOLI	P0AG55	P0A6Q6
RL6_A	KDSA_A	RL6_ECOLI	KDSA_ECOLI	P0AG55	P0A715
RL6_A	NAGB_B	RL6_ECOLI	NAGB_ECOLI	P0AG55	P0A759
RL6_A	RPPH_A	RL6_ECOLI	RPPH_ECOLI	P0AG55	P0A776
RL6_A	RPPH_A	RL6_ECOLI	RPPH_ECOLI	P0AG55	P0A776
RL6_A	PLSB_F1	RL6_ECOLI	PLSB_ECOLI	P0AG55	P0A7A7
RL6_A	RL11_A	RL6_ECOLI	RL11_ECOLI	P0AG55	P0A7J7
RL6_A	RL7_A	RL6_ECOLI	RL7_ECOLI	P0AG55	P0A7K2
RL6_A	RL19_A	RL6_ECOLI	RL19_ECOLI	P0AG55	P0A7K6
RL6_A	RNPA_A	RL6_ECOLI	RNPA_ECOLI	P0AG55	P0A7Y8
RL6_A	TIG_A	RL6_ECOLI	TIG_ECOLI	P0AG55	P0A850
RL6_A	PHOL_A	RL6_ECOLI	PHOL_ECOLI	P0AG55	P0A9K3
RL6_A	DEAD_A	RL6_ECOLI	DEAD_ECOLI	P0AG55	P0A9P6
RL6_A	DEAD_A	RL6_ECOLI	DEAD_ECOLI	P0AG55	P0A9P6
RL6_A	RLUC_A	RL6_ECOLI	RLUC_ECOLI	P0AG55	P0AA39
RL6_A	YBCJ_A	RL6_ECOLI	YBCJ_ECOLI	P0AG55	P0AAS7
RL6_A	YBCJ_A	RL6_ECOLI	YBCJ_ECOLI	P0AG55	P0AAS7
RL6_A	RL23_A	RL6_ECOLI	RL23_ECOLI	P0AG55	P0ADZ0
RL6_A	YFIF_A	RL6_ECOLI	YFIF_ECOLI	P0AG55	P0AGJ5
RL6_A	YHBY_A	RL6_ECOLI	YHBY_ECOLI	P0AG55	P0AGK4
RL6_A	RNR_A	RL6_ECOLI	RNR_ECOLI	P0AG55	P21499
RL6_A	RLMN_A	RL6_ECOLI	RLMN_ECOLI	P0AG55	P36979
RL6_A	YEFI_F1	RL6_ECOLI	YEFI_ECOLI	P0AG55	P37751
RL6_A	RL4_A	RL6_ECOLI	RL4_ECOLI	P0AG55	P60723
RL6_A	RL5_A	RL6_ECOLI	RL5_ECOLI	P0AG55	P62399
RL6_A	CSRA_A	RL6_ECOLI	CSRA_ECOLI	P0AG55	P69913
RL6_A	YBJX_F1	RL6_ECOLI	YBJX_ECOLI	P0AG55	P75829
RL6_A	YBJX_F1	RL6_ECOLI	YBJX_ECOLI	P0AG55	P75829
RS14_A	ILVG_A	RS14_ECOLI	ILVG_ECOLI	P0AG59	P00892
RS14_A	PBPA_B	RS14_ECOLI	PBPA_ECOLI	P0AG59	P02918
RS14_A	UVRD_A	RS14_ECOLI	UVRD_ECOLI	P0AG59	P03018
RS14_A	DNAJ_A	RS14_ECOLI	DNAJ_ECOLI	P0AG59	P08622
RS14_A	DNAJ_A	RS14_ECOLI	DNAJ_ECOLI	P0AG59	P08622
RS14_A	HSCB_A	RS14_ECOLI	HSCB_ECOLI	P0AG59	P0A6L9
RS14_A	KDSA_A	RS14_ECOLI	KDSA_ECOLI	P0AG59	P0A715
RS14_A	PGK_A	RS14_ECOLI	PGK_ECOLI	P0AG59	P0A799
RS14_A	IPYR_A	RS14_ECOLI	IPYR_ECOLI	P0AG59	P0A7A9
RS14_A	PYRH_A	RS14_ECOLI	PYRH_ECOLI	P0AG59	P0A7E9
RS14_A	RL7_A	RS14_ECOLI	RL7_ECOLI	P0AG59	P0A7K2
RS14_A	RNH_A	RS14_ECOLI	RNH_ECOLI	P0AG59	P0A7Y4
RS14_A	RPOA_A	RS14_ECOLI	RPOA_ECOLI	P0AG59	P0A7Z4
RS14_A	RPOA_A	RS14_ECOLI	RPOA_ECOLI	P0AG59	P0A7Z4
RS14_A	SSRP_A	RS14_ECOLI	SSRP_ECOLI	P0AG59	P0A832
RS14_A	TGT_A	RS14_ECOLI	TGT_ECOLI	P0AG59	P0A847
RS14_A	YHBJ_A	RS14_ECOLI	YHBJ_ECOLI	P0AG59	P0A894
RS14_A	YHBJ_A	RS14_ECOLI	YHBJ_ECOLI	P0AG59	P0A894
RS14_A	YACL_A	RS14_ECOLI	YACL_ECOLI	P0AG59	P0A8E5
RS14_A	YACL_A	RS14_ECOLI	YACL_ECOLI	P0AG59	P0A8E5
RS14_A	UVRC_A	RS14_ECOLI	UVRC_ECOLI	P0AG59	P0A8G0
RS14_A	SYT_A	RS14_ECOLI	SYT_ECOLI	P0AG59	P0A8M3
RS14_A	YEEX_A	RS14_ECOLI	YEEX_ECOLI	P0AG59	P0A8M6
RS14_A	RPOB_A	RS14_ECOLI	RPOB_ECOLI	P0AG59	P0A8V2
RS14_A	YFBU_A	RS14_ECOLI	YFBU_ECOLI	P0AG59	P0A8W8
RS14_A	BLC_I	RS14_ECOLI	BLC_ECOLI	P0AG59	P0A901
RS14_A	OMPA_H	RS14_ECOLI	OMPA_ECOLI	P0AG59	P0A910
RS14_A	CSPD_A	RS14_ECOLI	CSPD_ECOLI	P0AG59	P0A968
RS14_A	PHOL_A	RS14_ECOLI	PHOL_ECOLI	P0AG59	P0A9K3
RS14_A	DEAD_A	RS14_ECOLI	DEAD_ECOLI	P0AG59	P0A9P6
RS14_A	ULAR_A	RS14_ECOLI	ULAR_ECOLI	P0AG59	P0A9W0
RS14_A	CSPA_A	RS14_ECOLI	CSPA_ECOLI	P0AG59	P0A9X9
RS14_A	RLUC_A	RS14_ECOLI	RLUC_ECOLI	P0AG59	P0AA39
RS14_A	QMCA_B	RS14_ECOLI	QMCA_ECOLI	P0AG59	P0AA53
RS14_A	CLPA_A	RS14_ECOLI	CLPA_ECOLI	P0AG59	P0ABH9
RS14_A	EXBB_B	RS14_ECOLI	EXBB_ECOLI	P0AG59	P0ABU7
RS14_A	SURA_G	RS14_ECOLI	SURA_ECOLI	P0AG59	P0ABZ6
RS14_A	FTSX_B	RS14_ECOLI	FTSX_ECOLI	P0AG59	P0AC30
RS14_A	HEM2_A	RS14_ECOLI	HEM2_ECOLI	P0AG59	P0ACB2
RS14_A	ALLR_A	RS14_ECOLI	ALLR_ECOLI	P0AG59	P0ACN4
RS14_A	ALLR_A	RS14_ECOLI	ALLR_ECOLI	P0AG59	P0ACN4
RS14_A	YCIS_B	RS14_ECOLI	YCIS_ECOLI	P0AG59	P0ACV4
RS14_A	FIMB_A	RS14_ECOLI	FIMB_ECOLI	P0AG59	P0ADH5
RS14_A	YIBL_A	RS14_ECOLI	YIBL_ECOLI	P0AG59	P0ADK8
RS14_A	YOAB_A	RS14_ECOLI	YOAB_ECOLI	P0AG59	P0AEB7
RS14_A	DCM_A	RS14_ECOLI	DCM_ECOLI	P0AG59	P0AED9
RS14_A	FKBX_A	RS14_ECOLI	FKBX_ECOLI	P0AG59	P0AEM0
RS14_A	HYFE_B	RS14_ECOLI	HYFE_ECOLI	P0AG59	P0AEW1
RS14_A	NSRR_A	RS14_ECOLI	NSRR_ECOLI	P0AG59	P0AF63
RS14_A	RECQ_A	RS14_ECOLI	RECQ_ECOLI	P0AG59	P15043
RS14_A	ICLR_A	RS14_ECOLI	ICLR_ECOLI	P0AG59	P16528
RS14_A	CIRA_H	RS14_ECOLI	CIRA_ECOLI	P0AG59	P17315
RS14_A	MURC_A	RS14_ECOLI	MURC_ECOLI	P0AG59	P17952
RS14_A	RNR_A	RS14_ECOLI	RNR_ECOLI	P0AG59	P21499
RS14_A	RNR_A	RS14_ECOLI	RNR_ECOLI	P0AG59	P21499
RS14_A	PSS_F1	RS14_ECOLI	PSS_ECOLI	P0AG59	P23830
RS14_A	NAPA_G	RS14_ECOLI	NAPA_ECOLI	P0AG59	P33937
RS14_A	NAPA_G	RS14_ECOLI	NAPA_ECOLI	P0AG59	P33937
RS14_A	RLMN_A	RS14_ECOLI	RLMN_ECOLI	P0AG59	P36979
RS14_A	RLUB_A	RS14_ECOLI	RLUB_ECOLI	P0AG59	P37765
RS14_A	RLUB_A	RS14_ECOLI	RLUB_ECOLI	P0AG59	P37765
RS14_A	RSGA_A	RS14_ECOLI	RSGA_ECOLI	P0AG59	P39286
RS14_A	PROQ_A	RS14_ECOLI	PROQ_ECOLI	P0AG59	P45577
RS14_A	YHHX_A	RS14_ECOLI	YHHX_ECOLI	P0AG59	P46853
RS14_A	TORZ_G	RS14_ECOLI	TORZ_ECOLI	P0AG59	P46923
RS14_A	CLPB_A	RS14_ECOLI	CLPB_ECOLI	P0AG59	P63284
RS14_A	YEAK_A	RS14_ECOLI	YEAK_ECOLI	P0AG59	P64483
RS14_A	NFI_A	RS14_ECOLI	NFI_ECOLI	P0AG59	P68739
RS14_A	RCSA_A	RS14_ECOLI	RCSA_ECOLI	P0AG59	P69405
RS14_A	RLMI_A	RS14_ECOLI	RLMI_ECOLI	P0AG59	P75876
RS14_A	NPD_A	RS14_ECOLI	NPD_ECOLI	P0AG59	P75960
RS14_A	NPD_A	RS14_ECOLI	NPD_ECOLI	P0AG59	P75960
RS14_A	YDCP_A	RS14_ECOLI	YDCP_ECOLI	P0AG59	P76104
RS14_A	YDCP_A	RS14_ECOLI	YDCP_ECOLI	P0AG59	P76104
RS14_A	YNCE_G	RS14_ECOLI	YNCE_ECOLI	P0AG59	P76116
RS14_A	YNJB_G	RS14_ECOLI	YNJB_ECOLI	P0AG59	P76223
RS14_A	DCYD_A	RS14_ECOLI	DCYD_ECOLI	P0AG59	P76316
RS14_A	YFIQ_A	RS14_ECOLI	YFIQ_ECOLI	P0AG59	P76594
RS14_A	THII_A	RS14_ECOLI	THII_ECOLI	P0AG59	P77718
RS14_A	YDII_A	RS14_ECOLI	YDII_ECOLI	P0AG59	P77781
RS14_A	YGFT_A	RS14_ECOLI	YGFT_ECOLI	P0AG59	Q46820
RS17_A	DEAD_A	RS17_ECOLI	DEAD_ECOLI	P0AG63	P0A9P6
RS17_A	PROQ_A	RS17_ECOLI	PROQ_ECOLI	P0AG63	P45577
RS1_A	RPOD_A	RS1_ECOLI	RPOD_ECOLI	P0AG67	P00579
RS1_A	ILVG_A	RS1_ECOLI	ILVG_ECOLI	P0AG67	P00892
RS1_A	ILVI_A	RS1_ECOLI	ILVI_ECOLI	P0AG67	P00893
RS1_A	PUTA_F1	RS1_ECOLI	PUTA_ECOLI	P0AG67	P09546
RS1_A	FABA_A	RS1_ECOLI	FABA_ECOLI	P0AG67	P0A6Q3
RS1_A	FABA_A	RS1_ECOLI	FABA_ECOLI	P0AG67	P0A6Q3
RS1_A	FABZ_F1	RS1_ECOLI	FABZ_ECOLI	P0AG67	P0A6Q6
RS1_A	FABZ_F1	RS1_ECOLI	FABZ_ECOLI	P0AG67	P0A6Q6
RS1_A	GPDA_A	RS1_ECOLI	GPDA_ECOLI	P0AG67	P0A6S7
RS1_A	IF3_A	RS1_ECOLI	IF3_ECOLI	P0AG67	P0A707
RS1_A	PYRH_A	RS1_ECOLI	PYRH_ECOLI	P0AG67	P0A7E9
RS1_A	RS10_A	RS1_ECOLI	RS10_ECOLI	P0AG67	P0A7R5
RS1_A	RS18_A	RS1_ECOLI	RS18_ECOLI	P0AG67	P0A7T7
RS1_A	RPOA_A	RS1_ECOLI	RPOA_ECOLI	P0AG67	P0A7Z4
RS1_A	SSRP_A	RS1_ECOLI	SSRP_ECOLI	P0AG67	P0A832
RS1_A	SUCC_A	RS1_ECOLI	SUCC_ECOLI	P0AG67	P0A836
RS1_A	TGT_A	RS1_ECOLI	TGT_ECOLI	P0AG67	P0A847
RS1_A	YACL_A	RS1_ECOLI	YACL_ECOLI	P0AG67	P0A8E5
RS1_A	UVRC_A	RS1_ECOLI	UVRC_ECOLI	P0AG67	P0A8G0
RS1_A	TRMB_A	RS1_ECOLI	TRMB_ECOLI	P0AG67	P0A8I5
RS1_A	BLC_I	RS1_ECOLI	BLC_ECOLI	P0AG67	P0A901
RS1_A	CSPD_A	RS1_ECOLI	CSPD_ECOLI	P0AG67	P0A968
RS1_A	CSPD_A	RS1_ECOLI	CSPD_ECOLI	P0AG67	P0A968
RS1_A	P5CR_A	RS1_ECOLI	P5CR_ECOLI	P0AG67	P0A9L8
RS1_A	DEAD_A	RS1_ECOLI	DEAD_ECOLI	P0AG67	P0A9P6
RS1_A	CSPC_A	RS1_ECOLI	CSPC_ECOLI	P0AG67	P0A9Y6
RS1_A	CSPC_A	RS1_ECOLI	CSPC_ECOLI	P0AG67	P0A9Y6
RS1_A	CLPA_A	RS1_ECOLI	CLPA_ECOLI	P0AG67	P0ABH9
RS1_A	DPS_A	RS1_ECOLI	DPS_ECOLI	P0AG67	P0ABT2
RS1_A	YEJL_A	RS1_ECOLI	YEJL_ECOLI	P0AG67	P0AD24
RS1_A	SPOT_A	RS1_ECOLI	SPOT_ECOLI	P0AG67	P0AG24
RS1_A	YHBY_A	RS1_ECOLI	YHBY_ECOLI	P0AG67	P0AGK4
RS1_A	IBPA_A	RS1_ECOLI	IBPA_ECOLI	P0AG67	P0C054
RS1_A	DPO3A_A	RS1_ECOLI	DPO3A_ECOLI	P0AG67	P10443
RS1_A	DPO3A_A	RS1_ECOLI	DPO3A_ECOLI	P0AG67	P10443
RS1_A	SELB_A	RS1_ECOLI	SELB_ECOLI	P0AG67	P14081
RS1_A	SELB_A	RS1_ECOLI	SELB_ECOLI	P0AG67	P14081
RS1_A	HELD_A	RS1_ECOLI	HELD_ECOLI	P0AG67	P15038
RS1_A	SRLR_A	RS1_ECOLI	SRLR_ECOLI	P0AG67	P15082
RS1_A	NADE_A	RS1_ECOLI	NADE_ECOLI	P0AG67	P18843
RS1_A	PARE_A	RS1_ECOLI	PARE_ECOLI	P0AG67	P20083
RS1_A	RNR_A	RS1_ECOLI	RNR_ECOLI	P0AG67	P21499
RS1_A	MUTL_A	RS1_ECOLI	MUTL_ECOLI	P0AG67	P23367
RS1_A	MUTL_A	RS1_ECOLI	MUTL_ECOLI	P0AG67	P23367
RS1_A	PSS_F1	RS1_ECOLI	PSS_ECOLI	P0AG67	P23830
RS1_A	WBBJ_A	RS1_ECOLI	WBBJ_ECOLI	P0AG67	P37750
RS1_A	YEFI_F1	RS1_ECOLI	YEFI_ECOLI	P0AG67	P37751
RS1_A	HRPA_A	RS1_ECOLI	HRPA_ECOLI	P0AG67	P43329
RS1_A	HRPA_A	RS1_ECOLI	HRPA_ECOLI	P0AG67	P43329
RS1_A	YHDP_H	RS1_ECOLI	YHDP_ECOLI	P0AG67	P46474
RS1_A	YHHX_A	RS1_ECOLI	YHHX_ECOLI	P0AG67	P46853
RS1_A	LOLB_I	RS1_ECOLI	LOLB_ECOLI	P0AG67	P61320
RS1_A	YPFJ_B	RS1_ECOLI	YPFJ_ECOLI	P0AG67	P64429
RS1_A	CSRA_A	RS1_ECOLI	CSRA_ECOLI	P0AG67	P69913
RS1_A	YBJX_F1	RS1_ECOLI	YBJX_ECOLI	P0AG67	P75829
RS1_A	RLMI_A	RS1_ECOLI	RLMI_ECOLI	P0AG67	P75876
RS1_A	YDCP_A	RS1_ECOLI	YDCP_ECOLI	P0AG67	P76104
RUSA_A	RUSA_A	RUSA_ECOLI	RUSA_ECOLI	P0AG74	P0AG74
SBCD_A	SBCC_B	SBCD_ECOLI	SBCC_ECOLI	P0AG76	P13458
SBCD_A	SBCD_A	SBCD_ECOLI	SBCD_ECOLI	P0AG76	P0AG76
SUBI_G	ISCX_A	SUBI_ECOLI	ISCX_ECOLI	P0AG78	P0C0L9
UGPB_G	CLPP_A	UGPB_ECOLI	CLPP_ECOLI	P0AG80	P0A6G7
UGPB_G	HSCA_A	UGPB_ECOLI	HSCA_ECOLI	P0AG80	P0A6Z1
UGPB_G	PBPA_B	UGPB_ECOLI	PBPA_ECOLI	P0AG80	P02918
UGPB_G	SYM_A	UGPB_ECOLI	SYM_ECOLI	P0AG80	P00959
UGPB_G	HTPG_F1	UGPB_ECOLI	HTPG_ECOLI	P0AG80	P0A6Z3
UGPB_G	HOLE_A	UGPB_ECOLI	HOLE_ECOLI	P0AG80	P0ABS8
UGPB_G	PHNK_F1	UGPB_ECOLI	PHNK_ECOLI	P0AG80	P16678
UGPB_G	HOLB_A	UGPB_ECOLI	HOLB_ECOLI	P0AG80	P28631
UGPB_G	HOLD_A	UGPB_ECOLI	HOLD_ECOLI	P0AG80	P28632
PSTS_G	TIG_A	PSTS_ECOLI	TIG_ECOLI	P0AG82	P0A850
PSTS_G	PBPA_B	PSTS_ECOLI	PBPA_ECOLI	P0AG82	P02918
YGHA_A	DPO3B_A	YGHA_ECOLI	DPO3B_ECOLI	P0AG84	P0A988
YGHA_A	YGHA_A	YGHA_ECOLI	YGHA_ECOLI	P0AG84	P0AG84
SECB_F1	IPYR_A	SECB_ECOLI	IPYR_ECOLI	P0AG86	P0A7A9
SECB_F1	IPYR_A	SECB_ECOLI	IPYR_ECOLI	P0AG86	P0A7A9
SECB_F1	LON_A	SECB_ECOLI	LON_ECOLI	P0AG86	P0A9M0
SECB_F1	SECB_F1	SECB_ECOLI	SECB_ECOLI	P0AG86	P0AG86
SECB_F1	USPG_A	SECB_ECOLI	USPG_ECOLI	P0AG86	P39177
SECB_F1	YAIX_A	SECB_ECOLI	YAIX_ECOLI	P0AG86	P75697
SECD_B	SYFB_A	SECD_ECOLI	SYFB_ECOLI	P0AG90	P07395
SECE_B	SECY_B	SECE_ECOLI	SECY_ECOLI	P0AG96	P0AGA2
SECE_B	SECE_B	SECE_ECOLI	SECE_ECOLI	P0AG96	P0AG96
SECG_B	SECA_F1	SECG_ECOLI	SECA_ECOLI	P0AG99	P10408
SECG_B	SECG_B	SECG_ECOLI	SECG_ECOLI	P0AG99	P0AG99
SECY_B	SECA_F1	SECY_ECOLI	SECA_ECOLI	P0AGA2	P10408
SECY_B	SECG_B	SECY_ECOLI	SECG_ECOLI	P0AGA2	P0AG99
UHPA_A	UHPB_B	UHPA_ECOLI	UHPB_ECOLI	P0AGA6	P09835
SERB_B	RL7_A	SERB_ECOLI	RL7_ECOLI	P0AGB0	P0A7K2
SERB_B	RS20_A	SERB_ECOLI	RS20_ECOLI	P0AGB0	P0A7U7
SERB_B	RL23_A	SERB_ECOLI	RL23_ECOLI	P0AGB0	P0ADZ0
SERB_B	RS14_A	SERB_ECOLI	RS14_ECOLI	P0AGB0	P0AG59
SERB_B	RL29_A	SERB_ECOLI	RL29_ECOLI	P0AGB0	P0A7M6
SERB_B	RS16_A	SERB_ECOLI	RS16_ECOLI	P0AGB0	P0A7T3
RP32_A	DNAJ_A	RP32_ECOLI	DNAJ_ECOLI	P0AGB3	P08622
RP32_A	RL7_A	RP32_ECOLI	RL7_ECOLI	P0AGB3	P0A7K2
RP32_A	NUSA_A	RP32_ECOLI	NUSA_ECOLI	P0AGB3	P0AFF6
RP32_A	RL3_A	RP32_ECOLI	RL3_ECOLI	P0AGB3	P60438
RP32_A	GRPE_A	RP32_ECOLI	GRPE_ECOLI	P0AGB3	P09372
RP32_A	RP32_A	RP32_ECOLI	RP32_ECOLI	P0AGB3	P0AGB3
RPOE_F1	RS19_A	RPOE_ECOLI	RS19_ECOLI	P0AGB6	P0A7U3
RPOE_F1	RSEA_B	RPOE_ECOLI	RSEA_ECOLI	P0AGB6	P0AFX7
RPOE_F1	YJEK_A	RPOE_ECOLI	YJEK_ECOLI	P0AGB6	P39280
RPOE_F1	TOP1_A	RPOE_ECOLI	TOP1_ECOLI	P0AGB6	P06612
RPOE_F1	CHER_A	RPOE_ECOLI	CHER_ECOLI	P0AGB6	P07364
RPOE_F1	FLHD_A	RPOE_ECOLI	FLHD_ECOLI	P0AGB6	P0A8S9
RPOE_F1	RPOE_F1	RPOE_ECOLI	RPOE_ECOLI	P0AGB6	P0AGB6
RPOE_F1	FLIN_F1	RPOE_ECOLI	FLIN_ECOLI	P0AGB6	P15070
RPOE_F1	FLII_A	RPOE_ECOLI	FLII_ECOLI	P0AGB6	P52612
SMP_B	RL28_A	SMP_ECOLI	RL28_ECOLI	P0AGC7	P0A7M2
SRP54_F1	RL10_A	SRP54_ECOLI	RL10_ECOLI	P0AGD7	P0A7J3
SRP54_F1	RS11_A	SRP54_ECOLI	RS11_ECOLI	P0AGD7	P0A7R9
SRP54_F1	RS2_A	SRP54_ECOLI	RS2_ECOLI	P0AGD7	P0A7V0
SRP54_F1	RS5_A	SRP54_ECOLI	RS5_ECOLI	P0AGD7	P0A7W1
SRP54_F1	RL23_A	SRP54_ECOLI	RL23_ECOLI	P0AGD7	P0ADZ0
SRP54_F1	GYRA_A	SRP54_ECOLI	GYRA_ECOLI	P0AGD7	P0AES4
SRP54_F1	RL21_A	SRP54_ECOLI	RL21_ECOLI	P0AGD7	P0AG48
SRP54_F1	RLME_A	SRP54_ECOLI	RLME_ECOLI	P0AGD7	P0C0R7
SRP54_F1	RLME_A	SRP54_ECOLI	RLME_ECOLI	P0AGD7	P0C0R7
SRP54_F1	FABA_A	SRP54_ECOLI	FABA_ECOLI	P0AGD7	P0A6Q3
SRP54_F1	METK_A	SRP54_ECOLI	METK_ECOLI	P0AGD7	P0A817
SRP54_F1	LON_A	SRP54_ECOLI	LON_ECOLI	P0AGD7	P0A9M0
SRP54_F1	CLPA_A	SRP54_ECOLI	CLPA_ECOLI	P0AGD7	P0ABH9
SRP54_F1	SRP54_F1	SRP54_ECOLI	SRP54_ECOLI	P0AGD7	P0AGD7
SRP54_F1	EFTU1_F1	SRP54_ECOLI	EFTU1_ECOLI	P0AGD7	P0CE47
SRP54_F1	EFTU1_F1	SRP54_ECOLI	EFTU1_ECOLI	P0AGD7	P0CE47
SRP54_F1	YODC_A	SRP54_ECOLI	YODC_ECOLI	P0AGD7	P64517
SSB_A	PHSM_A	SSB_ECOLI	PHSM_ECOLI	P0AGE0	P00490
SSB_A	UBIB_B	SSB_ECOLI	UBIB_ECOLI	P0AGE0	P0A6A0
SSB_A	RL7_A	SSB_ECOLI	RL7_ECOLI	P0AGE0	P0A7K2
SSB_A	RL28_A	SSB_ECOLI	RL28_ECOLI	P0AGE0	P0A7M2
SSB_A	RL28_A	SSB_ECOLI	RL28_ECOLI	P0AGE0	P0A7M2
SSB_A	RL33_A	SSB_ECOLI	RL33_ECOLI	P0AGE0	P0A7N9
SSB_A	RPOA_A	SSB_ECOLI	RPOA_ECOLI	P0AGE0	P0A7Z4
SSB_A	RPOB_A	SSB_ECOLI	RPOB_ECOLI	P0AGE0	P0A8V2
SSB_A	DBHA_A	SSB_ECOLI	DBHA_ECOLI	P0AGE0	P0ACF0
SSB_A	HNS_A	SSB_ECOLI	HNS_ECOLI	P0AGE0	P0ACF8
SSB_A	HNS_A	SSB_ECOLI	HNS_ECOLI	P0AGE0	P0ACF8
SSB_A	FRUR_A	SSB_ECOLI	FRUR_ECOLI	P0AGE0	P0ACP1
SSB_A	GYRA_A	SSB_ECOLI	GYRA_ECOLI	P0AGE0	P0AES4
SSB_A	DPO3A_A	SSB_ECOLI	DPO3A_ECOLI	P0AGE0	P10443
SSB_A	RL2_A	SSB_ECOLI	RL2_ECOLI	P0AGE0	P60422
SSB_A	RL4_A	SSB_ECOLI	RL4_ECOLI	P0AGE0	P60723
SSB_A	RS21_A	SSB_ECOLI	RS21_ECOLI	P0AGE0	P68679
SSB_A	DPO3E_A	SSB_ECOLI	DPO3E_ECOLI	P0AGE0	P03007
SSB_A	TOP1_A	SSB_ECOLI	TOP1_ECOLI	P0AGE0	P06612
SSB_A	TOP1_A	SSB_ECOLI	TOP1_ECOLI	P0AGE0	P06612
SSB_A	RNH_A	SSB_ECOLI	RNH_ECOLI	P0AGE0	P0A7Y4
SSB_A	RNH_A	SSB_ECOLI	RNH_ECOLI	P0AGE0	P0A7Y4
SSB_A	HOLE_A	SSB_ECOLI	HOLE_ECOLI	P0AGE0	P0ABS8
SSB_A	PARC_F1	SSB_ECOLI	PARC_ECOLI	P0AGE0	P0AFI2
SSB_A	SSB_A	SSB_ECOLI	SSB_ECOLI	P0AGE0	P0AGE0
SSB_A	EFTU1_F1	SSB_ECOLI	EFTU1_ECOLI	P0AGE0	P0CE47
SSB_A	EFTU1_F1	SSB_ECOLI	EFTU1_ECOLI	P0AGE0	P0CE47
SSB_A	SECA_F1	SSB_ECOLI	SECA_ECOLI	P0AGE0	P10408
SSB_A	TOP3_A	SSB_ECOLI	TOP3_ECOLI	P0AGE0	P14294
SSB_A	RECQ_A	SSB_ECOLI	RECQ_ECOLI	P0AGE0	P15043
SSB_A	PRIA_A	SSB_ECOLI	PRIA_ECOLI	P0AGE0	P17888
SSB_A	RECJ_B	SSB_ECOLI	RECJ_ECOLI	P0AGE0	P21893
SSB_A	RECG_A	SSB_ECOLI	RECG_ECOLI	P0AGE0	P24230
SSB_A	RECG_A	SSB_ECOLI	RECG_ECOLI	P0AGE0	P24230
SSB_A	MNME_F1	SSB_ECOLI	MNME_ECOLI	P0AGE0	P25522
SSB_A	HOLD_A	SSB_ECOLI	HOLD_ECOLI	P0AGE0	P28632
SSB_A	DCEA_A	SSB_ECOLI	DCEA_ECOLI	P0AGE0	P69908
YIEF_A	DPO3B_A	YIEF_ECOLI	DPO3B_ECOLI	P0AGE6	P0A988
SUCD_A	LEU1_A	SUCD_ECOLI	LEU1_ECOLI	P0AGE9	P09151
SUCD_A	SUCC_A	SUCD_ECOLI	SUCC_ECOLI	P0AGE9	P0A836
SUCD_A	SUCC_A	SUCD_ECOLI	SUCC_ECOLI	P0AGE9	P0A836
SUCD_A	DEAD_A	SUCD_ECOLI	DEAD_ECOLI	P0AGE9	P0A9P6
SUCD_A	NIFU_A	SUCD_ECOLI	NIFU_ECOLI	P0AGE9	P0ACD4
SUCD_A	SUCD_A	SUCD_ECOLI	SUCD_ECOLI	P0AGE9	P0AGE9
YGDK_A	YGDK_A	YGDK_ECOLI	YGDK_ECOLI	P0AGF2	P0AGF2
YGDK_A	CSDA_A	YGDK_ECOLI	CSDA_ECOLI	P0AGF2	Q46925
TESB_A	TESB_A	TESB_ECOLI	TESB_ECOLI	P0AGG2	P0AGG2
THIO2_A	DNAJ_A	THIO2_ECOLI	DNAJ_ECOLI	P0AGG4	P08622
THIO2_A	PHSG_A	THIO2_ECOLI	PHSG_ECOLI	P0AGG4	P0AC86
THIO2_A	MDFA_B	THIO2_ECOLI	MDFA_ECOLI	P0AGG4	P0AEY8
